Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14608ms | tok/sec: 17,945 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00403 (21.2%) | loss: 3.215902 | lrm: 0.99 | dt: 156ms | tok/sec: 1,677,028 | mfu: 40.5% | epoch: 1 | remaining: 236s    
step 00404 (21.2%) | loss: 3.215201 | lrm: 0.98 | dt: 158ms | tok/sec: 1,659,597 | mfu: 40.1% | epoch: 1 | remaining: 236s    
step 00405 (21.3%) | loss: 3.216798 | lrm: 0.98 | dt: 162ms | tok/sec: 1,623,113 | mfu: 39.2% | epoch: 1 | remaining: 236s    
step 00406 (21.3%) | loss: 3.215213 | lrm: 0.98 | dt: 164ms | tok/sec: 1,599,827 | mfu: 38.7% | epoch: 1 | remaining: 236s    
step 00407 (21.4%) | loss: 3.213537 | lrm: 0.98 | dt: 165ms | tok/sec: 1,587,641 | mfu: 38.4% | epoch: 1 | remaining: 236s    
step 00408 (21.4%) | loss: 3.211965 | lrm: 0.98 | dt: 163ms | tok/sec: 1,606,029 | mfu: 38.8% | epoch: 1 | remaining: 236s    
step 00409 (21.5%) | loss: 3.209202 | lrm: 0.98 | dt: 158ms | tok/sec: 1,660,106 | mfu: 40.1% | epoch: 1 | remaining: 235s    
step 00410 (21.5%) | loss: 3.208772 | lrm: 0.98 | dt: 164ms | tok/sec: 1,602,779 | mfu: 38.7% | epoch: 1 | remaining: 235s    
step 00411 (21.6%) | loss: 3.199860 | lrm: 0.98 | dt: 159ms | tok/sec: 1,653,144 | mfu: 39.9% | epoch: 1 | remaining: 235s    
step 00412 (21.6%) | loss: 3.201640 | lrm: 0.98 | dt: 160ms | tok/sec: 1,641,373 | mfu: 39.7% | epoch: 1 | remaining: 235s    
step 00413 (21.7%) | loss: 3.200486 | lrm: 0.98 | dt: 164ms | tok/sec: 1,599,096 | mfu: 38.6% | epoch: 1 | remaining: 235s    
step 00414 (21.7%) | loss: 3.199436 | lrm: 0.98 | dt: 164ms | tok/sec: 1,602,581 | mfu: 38.7% | epoch: 1 | remaining: 235s    
step 00415 (21.8%) | loss: 3.198964 | lrm: 0.98 | dt: 188ms | tok/sec: 1,394,933 | mfu: 33.7% | epoch: 1 | remaining: 234s    
step 00416 (21.9%) | loss: 3.198190 | lrm: 0.98 | dt: 155ms | tok/sec: 1,693,638 | mfu: 40.9% | epoch: 1 | remaining: 234s    
step 00417 (21.9%) | loss: 3.199556 | lrm: 0.98 | dt: 158ms | tok/sec: 1,653,990 | mfu: 40.0% | epoch: 1 | remaining: 234s    
step 00418 (22.0%) | loss: 3.199593 | lrm: 0.98 | dt: 159ms | tok/sec: 1,648,354 | mfu: 39.8% | epoch: 1 | remaining: 234s    
step 00419 (22.0%) | loss: 3.197619 | lrm: 0.97 | dt: 163ms | tok/sec: 1,611,126 | mfu: 38.9% | epoch: 1 | remaining: 234s    
step 00420 (22.1%) | loss: 3.198350 | lrm: 0.97 | dt: 166ms | tok/sec: 1,575,466 | mfu: 38.1% | epoch: 1 | remaining: 234s    
step 00421 (22.1%) | loss: 3.193038 | lrm: 0.97 | dt: 160ms | tok/sec: 1,642,280 | mfu: 39.7% | epoch: 1 | remaining: 233s    
step 00422 (22.2%) | loss: 3.192017 | lrm: 0.97 | dt: 193ms | tok/sec: 1,357,954 | mfu: 32.8% | epoch: 1 | remaining: 233s    
step 00423 (22.2%) | loss: 3.197571 | lrm: 0.97 | dt: 156ms | tok/sec: 1,681,290 | mfu: 40.6% | epoch: 1 | remaining: 233s    
step 00424 (22.3%) | loss: 3.199906 | lrm: 0.97 | dt: 156ms | tok/sec: 1,677,683 | mfu: 40.5% | epoch: 1 | remaining: 233s    
step 00425 (22.3%) | loss: 3.194915 | lrm: 0.97 | dt: 158ms | tok/sec: 1,654,391 | mfu: 40.0% | epoch: 1 | remaining: 233s    
step 00426 (22.4%) | loss: 3.194378 | lrm: 0.97 | dt: 164ms | tok/sec: 1,595,983 | mfu: 38.6% | epoch: 1 | remaining: 233s    
step 00427 (22.5%) | loss: 3.190219 | lrm: 0.97 | dt: 161ms | tok/sec: 1,626,823 | mfu: 39.3% | epoch: 1 | remaining: 232s    
step 00428 (22.5%) | loss: 3.186553 | lrm: 0.97 | dt: 166ms | tok/sec: 1,582,573 | mfu: 38.2% | epoch: 1 | remaining: 232s    
step 00429 (22.6%) | loss: 3.184449 | lrm: 0.97 | dt: 181ms | tok/sec: 1,451,600 | mfu: 35.1% | epoch: 1 | remaining: 232s    
step 00430 (22.6%) | loss: 3.186839 | lrm: 0.97 | dt: 189ms | tok/sec: 1,389,584 | mfu: 33.6% | epoch: 1 | remaining: 232s    
step 00431 (22.7%) | loss: 3.185106 | lrm: 0.97 | dt: 190ms | tok/sec: 1,381,256 | mfu: 33.4% | epoch: 1 | remaining: 232s    
step 00432 (22.8%) | loss: 3.181424 | lrm: 0.97 | dt: 174ms | tok/sec: 1,505,588 | mfu: 36.4% | epoch: 1 | remaining: 232s    
step 00433 (22.8%) | loss: 3.184174 | lrm: 0.96 | dt: 169ms | tok/sec: 1,554,005 | mfu: 37.5% | epoch: 1 | remaining: 231s    
step 00434 (22.9%) | loss: 3.187851 | lrm: 0.96 | dt: 166ms | tok/sec: 1,576,392 | mfu: 38.1% | epoch: 1 | remaining: 231s    
step 00435 (22.9%) | loss: 3.189890 | lrm: 0.96 | dt: 168ms | tok/sec: 1,562,305 | mfu: 37.7% | epoch: 1 | remaining: 231s    
step 00436 (23.0%) | loss: 3.188723 | lrm: 0.96 | dt: 204ms | tok/sec: 1,283,760 | mfu: 31.0% | epoch: 1 | remaining: 231s    
step 00437 (23.0%) | loss: 3.187914 | lrm: 0.96 | dt: 156ms | tok/sec: 1,676,621 | mfu: 40.5% | epoch: 1 | remaining: 231s    
step 00438 (23.1%) | loss: 3.188512 | lrm: 0.96 | dt: 245ms | tok/sec: 1,071,295 | mfu: 25.9% | epoch: 1 | remaining: 230s    
step 00439 (23.2%) | loss: 3.189048 | lrm: 0.96 | dt: 155ms | tok/sec: 1,696,282 | mfu: 41.0% | epoch: 1 | remaining: 230s    
step 00440 (23.2%) | loss: 3.189565 | lrm: 0.96 | dt: 266ms | tok/sec: 983,814 | mfu: 23.8% | epoch: 1 | remaining: 230s    
step 00441 (23.3%) | loss: 3.192392 | lrm: 0.96 | dt: 173ms | tok/sec: 1,518,475 | mfu: 36.7% | epoch: 1 | remaining: 230s    
step 00442 (23.4%) | loss: 3.193139 | lrm: 0.96 | dt: 157ms | tok/sec: 1,672,523 | mfu: 40.4% | epoch: 1 | remaining: 230s    
step 00443 (23.4%) | loss: 3.196006 | lrm: 0.96 | dt: 165ms | tok/sec: 1,584,141 | mfu: 38.3% | epoch: 1 | remaining: 230s    
step 00444 (23.5%) | loss: 3.185547 | lrm: 0.96 | dt: 176ms | tok/sec: 1,491,045 | mfu: 36.0% | epoch: 1 | remaining: 229s    
step 00445 (23.5%) | loss: 3.183327 | lrm: 0.96 | dt: 169ms | tok/sec: 1,552,614 | mfu: 37.5% | epoch: 1 | remaining: 229s    
step 00446 (23.6%) | loss: 3.181146 | lrm: 0.96 | dt: 160ms | tok/sec: 1,636,479 | mfu: 39.5% | epoch: 1 | remaining: 229s    
step 00447 (23.7%) | loss: 3.183380 | lrm: 0.95 | dt: 164ms | tok/sec: 1,598,759 | mfu: 38.6% | epoch: 1 | remaining: 229s    
step 00448 (23.7%) | loss: 3.181865 | lrm: 0.95 | dt: 158ms | tok/sec: 1,654,010 | mfu: 40.0% | epoch: 1 | remaining: 229s    
step 00449 (23.8%) | loss: 3.181863 | lrm: 0.95 | dt: 160ms | tok/sec: 1,635,207 | mfu: 39.5% | epoch: 1 | remaining: 229s    
step 00450 (23.8%) | loss: 3.182889 | lrm: 0.95 | dt: 166ms | tok/sec: 1,578,701 | mfu: 38.1% | epoch: 1 | remaining: 228s    
step 00451 (23.9%) | loss: 3.184020 | lrm: 0.95 | dt: 157ms | tok/sec: 1,665,830 | mfu: 40.2% | epoch: 1 | remaining: 228s    
step 00452 (23.9%) | loss: 3.187152 | lrm: 0.95 | dt: 160ms | tok/sec: 1,639,393 | mfu: 39.6% | epoch: 1 | remaining: 228s    
step 00453 (24.0%) | loss: 3.190229 | lrm: 0.95 | dt: 196ms | tok/sec: 1,335,214 | mfu: 32.3% | epoch: 1 | remaining: 228s    
step 00454 (24.0%) | loss: 3.187529 | lrm: 0.95 | dt: 156ms | tok/sec: 1,676,711 | mfu: 40.5% | epoch: 1 | remaining: 228s    
step 00455 (24.1%) | loss: 3.187528 | lrm: 0.95 | dt: 190ms | tok/sec: 1,378,922 | mfu: 33.3% | epoch: 1 | remaining: 228s    
step 00456 (24.2%) | loss: 3.189588 | lrm: 0.95 | dt: 157ms | tok/sec: 1,669,777 | mfu: 40.3% | epoch: 1 | remaining: 227s    
step 00457 (24.2%) | loss: 3.188289 | lrm: 0.95 | dt: 179ms | tok/sec: 1,466,539 | mfu: 35.4% | epoch: 1 | remaining: 227s    
step 00458 (24.3%) | loss: 3.188101 | lrm: 0.95 | dt: 156ms | tok/sec: 1,681,933 | mfu: 40.6% | epoch: 1 | remaining: 227s    
step 00459 (24.3%) | loss: 3.186538 | lrm: 0.95 | dt: 171ms | tok/sec: 1,531,421 | mfu: 37.0% | epoch: 1 | remaining: 227s    
step 00460 (24.4%) | loss: 3.186642 | lrm: 0.95 | dt: 161ms | tok/sec: 1,623,523 | mfu: 39.2% | epoch: 1 | remaining: 227s    
step 00461 (24.4%) | loss: 3.188740 | lrm: 0.94 | dt: 187ms | tok/sec: 1,402,871 | mfu: 33.9% | epoch: 1 | remaining: 227s    
step 00462 (24.5%) | loss: 3.190088 | lrm: 0.94 | dt: 167ms | tok/sec: 1,566,260 | mfu: 37.8% | epoch: 1 | remaining: 226s    
step 00463 (24.5%) | loss: 3.190658 | lrm: 0.94 | dt: 156ms | tok/sec: 1,676,064 | mfu: 40.5% | epoch: 1 | remaining: 226s    
step 00464 (24.6%) | loss: 3.184827 | lrm: 0.94 | dt: 164ms | tok/sec: 1,597,328 | mfu: 38.6% | epoch: 1 | remaining: 226s    
step 00465 (24.7%) | loss: 3.182174 | lrm: 0.94 | dt: 178ms | tok/sec: 1,471,434 | mfu: 35.6% | epoch: 1 | remaining: 226s    
step 00466 (24.7%) | loss: 3.180491 | lrm: 0.94 | dt: 159ms | tok/sec: 1,644,832 | mfu: 39.7% | epoch: 1 | remaining: 226s    
step 00467 (24.8%) | loss: 3.177468 | lrm: 0.94 | dt: 166ms | tok/sec: 1,575,105 | mfu: 38.1% | epoch: 1 | remaining: 226s    
step 00468 (24.8%) | loss: 3.182041 | lrm: 0.94 | dt: 160ms | tok/sec: 1,633,916 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00469 (24.9%) | loss: 3.180365 | lrm: 0.94 | dt: 157ms | tok/sec: 1,664,937 | mfu: 40.2% | epoch: 1 | remaining: 225s    
step 00470 (24.9%) | loss: 3.179662 | lrm: 0.94 | dt: 161ms | tok/sec: 1,626,020 | mfu: 39.3% | epoch: 1 | remaining: 225s    
step 00471 (25.0%) | loss: 3.177306 | lrm: 0.94 | dt: 195ms | tok/sec: 1,342,491 | mfu: 32.4% | epoch: 1 | remaining: 225s    
step 00472 (25.0%) | loss: 3.175115 | lrm: 0.94 | dt: 155ms | tok/sec: 1,692,272 | mfu: 40.9% | epoch: 1 | remaining: 225s    
step 00473 (25.1%) | loss: 3.172825 | lrm: 0.94 | dt: 221ms | tok/sec: 1,187,731 | mfu: 28.7% | epoch: 1 | remaining: 224s    
step 00474 (25.2%) | loss: 3.177731 | lrm: 0.94 | dt: 162ms | tok/sec: 1,621,909 | mfu: 39.2% | epoch: 1 | remaining: 224s    
step 00475 (25.2%) | loss: 3.172261 | lrm: 0.93 | dt: 156ms | tok/sec: 1,679,482 | mfu: 40.6% | epoch: 1 | remaining: 224s    
step 00476 (25.3%) | loss: 3.172972 | lrm: 0.93 | dt: 172ms | tok/sec: 1,525,658 | mfu: 36.9% | epoch: 1 | remaining: 224s    
step 00477 (25.3%) | loss: 3.174313 | lrm: 0.93 | dt: 204ms | tok/sec: 1,286,968 | mfu: 31.1% | epoch: 1 | remaining: 224s    
step 00478 (25.4%) | loss: 3.177607 | lrm: 0.93 | dt: 251ms | tok/sec: 1,043,482 | mfu: 25.2% | epoch: 1 | remaining: 224s    
step 00479 (25.5%) | loss: 3.175384 | lrm: 0.93 | dt: 193ms | tok/sec: 1,357,517 | mfu: 32.8% | epoch: 1 | remaining: 223s    
step 00480 (25.6%) | loss: 3.170740 | lrm: 0.93 | dt: 174ms | tok/sec: 1,509,826 | mfu: 36.5% | epoch: 1 | remaining: 223s    
step 00481 (25.6%) | loss: 3.166007 | lrm: 0.93 | dt: 249ms | tok/sec: 1,054,379 | mfu: 25.5% | epoch: 1 | remaining: 223s    
step 00482 (25.7%) | loss: 3.158746 | lrm: 0.93 | dt: 155ms | tok/sec: 1,694,246 | mfu: 40.9% | epoch: 1 | remaining: 223s    
step 00483 (25.7%) | loss: 3.159480 | lrm: 0.93 | dt: 201ms | tok/sec: 1,302,339 | mfu: 31.5% | epoch: 1 | remaining: 223s    
step 00484 (25.8%) | loss: 3.157327 | lrm: 0.93 | dt: 179ms | tok/sec: 1,467,246 | mfu: 35.5% | epoch: 1 | remaining: 222s    
step 00485 (25.9%) | loss: 3.159595 | lrm: 0.93 | dt: 198ms | tok/sec: 1,326,851 | mfu: 32.1% | epoch: 1 | remaining: 222s    
step 00486 (25.9%) | loss: 3.162630 | lrm: 0.93 | dt: 154ms | tok/sec: 1,702,072 | mfu: 41.1% | epoch: 1 | remaining: 222s    
step 00487 (26.0%) | loss: 3.162920 | lrm: 0.93 | dt: 212ms | tok/sec: 1,238,343 | mfu: 29.9% | epoch: 1 | remaining: 222s    
step 00488 (26.1%) | loss: 3.166445 | lrm: 0.92 | dt: 154ms | tok/sec: 1,698,819 | mfu: 41.0% | epoch: 1 | remaining: 222s    
step 00489 (26.1%) | loss: 3.166182 | lrm: 0.92 | dt: 156ms | tok/sec: 1,677,614 | mfu: 40.5% | epoch: 1 | remaining: 222s    
step 00490 (26.2%) | loss: 3.167517 | lrm: 0.92 | dt: 160ms | tok/sec: 1,639,283 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00491 (26.2%) | loss: 3.160465 | lrm: 0.92 | dt: 160ms | tok/sec: 1,633,506 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00492 (26.3%) | loss: 3.156896 | lrm: 0.92 | dt: 158ms | tok/sec: 1,659,161 | mfu: 40.1% | epoch: 1 | remaining: 221s    
step 00493 (26.3%) | loss: 3.153380 | lrm: 0.92 | dt: 165ms | tok/sec: 1,585,585 | mfu: 38.3% | epoch: 1 | remaining: 221s    
step 00494 (26.4%) | loss: 3.157213 | lrm: 0.92 | dt: 162ms | tok/sec: 1,617,709 | mfu: 39.1% | epoch: 1 | remaining: 221s    
step 00495 (26.4%) | loss: 3.148991 | lrm: 0.92 | dt: 158ms | tok/sec: 1,660,820 | mfu: 40.1% | epoch: 1 | remaining: 221s    
step 00496 (26.5%) | loss: 3.147675 | lrm: 0.92 | dt: 160ms | tok/sec: 1,634,524 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00497 (26.5%) | loss: 3.149250 | lrm: 0.92 | dt: 161ms | tok/sec: 1,632,383 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00498 (26.6%) | loss: 3.151954 | lrm: 0.92 | dt: 159ms | tok/sec: 1,653,746 | mfu: 40.0% | epoch: 1 | remaining: 220s    
step 00499 (26.6%) | loss: 3.152505 | lrm: 0.92 | dt: 164ms | tok/sec: 1,593,742 | mfu: 38.5% | epoch: 1 | remaining: 220s    
step 00500 (26.7%) | loss: 3.146694 | lrm: 0.92 | dt: 165ms | tok/sec: 1,586,617 | mfu: 38.3% | epoch: 1 | remaining: 220s    
step 00501 (26.8%) | loss: 3.148020 | lrm: 0.92 | dt: 157ms | tok/sec: 1,665,500 | mfu: 40.2% | epoch: 1 | remaining: 220s    
step 00502 (26.8%) | loss: 3.146604 | lrm: 0.91 | dt: 159ms | tok/sec: 1,647,591 | mfu: 39.8% | epoch: 1 | remaining: 219s    
step 00503 (26.9%) | loss: 3.149832 | lrm: 0.91 | dt: 160ms | tok/sec: 1,639,552 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00504 (26.9%) | loss: 3.149238 | lrm: 0.91 | dt: 169ms | tok/sec: 1,547,692 | mfu: 37.4% | epoch: 1 | remaining: 219s    
step 00505 (27.0%) | loss: 3.151700 | lrm: 0.91 | dt: 160ms | tok/sec: 1,637,815 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00506 (27.0%) | loss: 3.150498 | lrm: 0.91 | dt: 168ms | tok/sec: 1,559,942 | mfu: 37.7% | epoch: 1 | remaining: 219s    
step 00507 (27.1%) | loss: 3.153914 | lrm: 0.91 | dt: 158ms | tok/sec: 1,659,767 | mfu: 40.1% | epoch: 1 | remaining: 219s    
step 00508 (27.1%) | loss: 3.144322 | lrm: 0.91 | dt: 160ms | tok/sec: 1,641,520 | mfu: 39.7% | epoch: 1 | remaining: 218s    
step 00509 (27.2%) | loss: 3.148982 | lrm: 0.91 | dt: 158ms | tok/sec: 1,656,514 | mfu: 40.0% | epoch: 1 | remaining: 218s    
step 00510 (27.2%) | loss: 3.144994 | lrm: 0.91 | dt: 166ms | tok/sec: 1,582,101 | mfu: 38.2% | epoch: 1 | remaining: 218s    
step 00511 (27.3%) | loss: 3.146116 | lrm: 0.91 | dt: 195ms | tok/sec: 1,345,384 | mfu: 32.5% | epoch: 1 | remaining: 218s    
step 00512 (27.4%) | loss: 3.145305 | lrm: 0.91 | dt: 157ms | tok/sec: 1,674,673 | mfu: 40.5% | epoch: 1 | remaining: 218s    
step 00513 (27.4%) | loss: 3.141877 | lrm: 0.91 | dt: 158ms | tok/sec: 1,660,916 | mfu: 40.1% | epoch: 1 | remaining: 218s    
step 00514 (27.5%) | loss: 3.138681 | lrm: 0.91 | dt: 169ms | tok/sec: 1,547,261 | mfu: 37.4% | epoch: 1 | remaining: 217s    
step 00515 (27.5%) | loss: 3.141035 | lrm: 0.91 | dt: 175ms | tok/sec: 1,495,549 | mfu: 36.1% | epoch: 1 | remaining: 217s    
step 00516 (27.6%) | loss: 3.140911 | lrm: 0.91 | dt: 189ms | tok/sec: 1,390,436 | mfu: 33.6% | epoch: 1 | remaining: 217s    
step 00517 (27.6%) | loss: 3.136510 | lrm: 0.90 | dt: 162ms | tok/sec: 1,621,492 | mfu: 39.2% | epoch: 1 | remaining: 217s    
step 00518 (27.7%) | loss: 3.139231 | lrm: 0.90 | dt: 183ms | tok/sec: 1,428,803 | mfu: 34.5% | epoch: 1 | remaining: 217s    
step 00519 (27.8%) | loss: 3.140042 | lrm: 0.90 | dt: 155ms | tok/sec: 1,686,970 | mfu: 40.8% | epoch: 1 | remaining: 217s    
step 00520 (27.8%) | loss: 3.141147 | lrm: 0.90 | dt: 168ms | tok/sec: 1,561,779 | mfu: 37.7% | epoch: 1 | remaining: 216s    
step 00521 (27.9%) | loss: 3.140585 | lrm: 0.90 | dt: 155ms | tok/sec: 1,686,522 | mfu: 40.7% | epoch: 1 | remaining: 216s    
step 00522 (27.9%) | loss: 3.139638 | lrm: 0.90 | dt: 177ms | tok/sec: 1,479,536 | mfu: 35.7% | epoch: 1 | remaining: 216s    
step 00523 (28.0%) | loss: 3.138209 | lrm: 0.90 | dt: 165ms | tok/sec: 1,592,528 | mfu: 38.5% | epoch: 1 | remaining: 216s    
step 00524 (28.0%) | loss: 3.140671 | lrm: 0.90 | dt: 162ms | tok/sec: 1,619,598 | mfu: 39.1% | epoch: 1 | remaining: 216s    
step 00525 (28.1%) | loss: 3.141765 | lrm: 0.90 | dt: 181ms | tok/sec: 1,449,535 | mfu: 35.0% | epoch: 1 | remaining: 216s    
step 00526 (28.1%) | loss: 3.138300 | lrm: 0.90 | dt: 175ms | tok/sec: 1,500,308 | mfu: 36.2% | epoch: 1 | remaining: 215s    
step 00527 (28.2%) | loss: 3.138134 | lrm: 0.90 | dt: 192ms | tok/sec: 1,363,081 | mfu: 32.9% | epoch: 1 | remaining: 215s    
step 00528 (28.3%) | loss: 3.135684 | lrm: 0.90 | dt: 177ms | tok/sec: 1,477,582 | mfu: 35.7% | epoch: 1 | remaining: 215s    
step 00529 (28.3%) | loss: 3.136838 | lrm: 0.90 | dt: 176ms | tok/sec: 1,491,170 | mfu: 36.0% | epoch: 1 | remaining: 215s    
step 00530 (28.4%) | loss: 3.134676 | lrm: 0.90 | dt: 160ms | tok/sec: 1,634,866 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00531 (28.4%) | loss: 3.134230 | lrm: 0.89 | dt: 164ms | tok/sec: 1,596,250 | mfu: 38.6% | epoch: 1 | remaining: 215s    
step 00532 (28.5%) | loss: 3.134234 | lrm: 0.89 | dt: 156ms | tok/sec: 1,684,530 | mfu: 40.7% | epoch: 1 | remaining: 214s    
step 00533 (28.5%) | loss: 3.130179 | lrm: 0.89 | dt: 160ms | tok/sec: 1,642,393 | mfu: 39.7% | epoch: 1 | remaining: 214s    
step 00534 (28.6%) | loss: 3.128188 | lrm: 0.89 | dt: 174ms | tok/sec: 1,504,570 | mfu: 36.4% | epoch: 1 | remaining: 214s    
step 00535 (28.7%) | loss: 3.126582 | lrm: 0.89 | dt: 158ms | tok/sec: 1,658,301 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00536 (28.7%) | loss: 3.122611 | lrm: 0.89 | dt: 161ms | tok/sec: 1,625,193 | mfu: 39.3% | epoch: 1 | remaining: 214s    
step 00537 (28.8%) | loss: 3.123981 | lrm: 0.89 | dt: 203ms | tok/sec: 1,290,509 | mfu: 31.2% | epoch: 1 | remaining: 214s    
step 00538 (28.8%) | loss: 3.126690 | lrm: 0.89 | dt: 157ms | tok/sec: 1,671,826 | mfu: 40.4% | epoch: 1 | remaining: 213s    
step 00539 (28.9%) | loss: 3.124025 | lrm: 0.89 | dt: 156ms | tok/sec: 1,681,920 | mfu: 40.6% | epoch: 1 | remaining: 213s    
step 00540 (28.9%) | loss: 3.125367 | lrm: 0.89 | dt: 173ms | tok/sec: 1,516,770 | mfu: 36.6% | epoch: 1 | remaining: 213s    
step 00541 (29.0%) | loss: 3.126834 | lrm: 0.89 | dt: 186ms | tok/sec: 1,405,629 | mfu: 34.0% | epoch: 1 | remaining: 213s    
step 00542 (29.1%) | loss: 3.123577 | lrm: 0.89 | dt: 170ms | tok/sec: 1,545,716 | mfu: 37.3% | epoch: 1 | remaining: 213s    
step 00543 (29.1%) | loss: 3.124616 | lrm: 0.89 | dt: 171ms | tok/sec: 1,537,002 | mfu: 37.1% | epoch: 1 | remaining: 213s    
step 00544 (29.2%) | loss: 3.126885 | lrm: 0.89 | dt: 156ms | tok/sec: 1,676,598 | mfu: 40.5% | epoch: 1 | remaining: 212s    
step 00545 (29.2%) | loss: 3.129118 | lrm: 0.88 | dt: 156ms | tok/sec: 1,677,306 | mfu: 40.5% | epoch: 1 | remaining: 212s    
step 00546 (29.3%) | loss: 3.128896 | lrm: 0.88 | dt: 160ms | tok/sec: 1,643,276 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00547 (29.3%) | loss: 3.125789 | lrm: 0.88 | dt: 164ms | tok/sec: 1,598,524 | mfu: 38.6% | epoch: 1 | remaining: 212s    
step 00548 (29.4%) | loss: 3.125601 | lrm: 0.88 | dt: 162ms | tok/sec: 1,619,064 | mfu: 39.1% | epoch: 1 | remaining: 212s    
step 00549 (29.4%) | loss: 3.124696 | lrm: 0.88 | dt: 160ms | tok/sec: 1,638,113 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00550 (29.5%) | loss: 3.125954 | lrm: 0.88 | dt: 163ms | tok/sec: 1,603,904 | mfu: 38.8% | epoch: 1 | remaining: 211s    
step 00551 (29.5%) | loss: 3.122231 | lrm: 0.88 | dt: 155ms | tok/sec: 1,688,296 | mfu: 40.8% | epoch: 1 | remaining: 211s    
step 00552 (29.6%) | loss: 3.121421 | lrm: 0.88 | dt: 157ms | tok/sec: 1,667,000 | mfu: 40.3% | epoch: 1 | remaining: 211s    
step 00553 (29.6%) | loss: 3.127276 | lrm: 0.88 | dt: 161ms | tok/sec: 1,630,901 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00554 (29.7%) | loss: 3.125028 | lrm: 0.88 | dt: 163ms | tok/sec: 1,607,435 | mfu: 38.8% | epoch: 1 | remaining: 211s    
step 00555 (29.7%) | loss: 3.123415 | lrm: 0.88 | dt: 181ms | tok/sec: 1,447,198 | mfu: 35.0% | epoch: 1 | remaining: 211s    
step 00556 (29.8%) | loss: 3.126046 | lrm: 0.88 | dt: 156ms | tok/sec: 1,682,483 | mfu: 40.7% | epoch: 1 | remaining: 210s    
step 00557 (29.9%) | loss: 3.123237 | lrm: 0.88 | dt: 158ms | tok/sec: 1,661,664 | mfu: 40.1% | epoch: 1 | remaining: 210s    
step 00558 (29.9%) | loss: 3.123969 | lrm: 0.88 | dt: 158ms | tok/sec: 1,662,505 | mfu: 40.2% | epoch: 1 | remaining: 210s    
step 00559 (30.0%) | loss: 3.126123 | lrm: 0.88 | dt: 162ms | tok/sec: 1,617,725 | mfu: 39.1% | epoch: 1 | remaining: 210s    
step 00560 (30.0%) | loss: 3.124527 | lrm: 0.87 | dt: 166ms | tok/sec: 1,582,313 | mfu: 38.2% | epoch: 1 | remaining: 210s    
step 00561 (30.1%) | loss: 3.124018 | lrm: 0.87 | dt: 159ms | tok/sec: 1,652,789 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00562 (30.1%) | loss: 3.125712 | lrm: 0.87 | dt: 178ms | tok/sec: 1,470,216 | mfu: 35.5% | epoch: 1 | remaining: 209s    
step 00563 (30.2%) | loss: 3.127067 | lrm: 0.87 | dt: 154ms | tok/sec: 1,697,544 | mfu: 41.0% | epoch: 1 | remaining: 209s    
step 00564 (30.2%) | loss: 3.130457 | lrm: 0.87 | dt: 164ms | tok/sec: 1,594,988 | mfu: 38.5% | epoch: 1 | remaining: 209s    
step 00565 (30.3%) | loss: 3.129081 | lrm: 0.87 | dt: 170ms | tok/sec: 1,540,834 | mfu: 37.2% | epoch: 1 | remaining: 209s    
step 00566 (30.4%) | loss: 3.127308 | lrm: 0.87 | dt: 158ms | tok/sec: 1,658,949 | mfu: 40.1% | epoch: 1 | remaining: 209s    
step 00567 (30.4%) | loss: 3.127908 | lrm: 0.87 | dt: 161ms | tok/sec: 1,627,115 | mfu: 39.3% | epoch: 1 | remaining: 209s    
step 00568 (30.5%) | loss: 3.128286 | lrm: 0.87 | dt: 165ms | tok/sec: 1,593,303 | mfu: 38.5% | epoch: 1 | remaining: 208s    
step 00569 (30.5%) | loss: 3.125157 | lrm: 0.87 | dt: 159ms | tok/sec: 1,646,623 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00570 (30.6%) | loss: 3.123645 | lrm: 0.87 | dt: 161ms | tok/sec: 1,625,455 | mfu: 39.3% | epoch: 1 | remaining: 208s    
