Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 44703ms | tok/sec: 11,728 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.811833 | lrm: 1.00 | dt: 779ms | tok/sec: 673,415 | mfu: 46.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.347073 | lrm: 1.00 | dt: 820ms | tok/sec: 639,604 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.852373 | lrm: 1.00 | dt: 812ms | tok/sec: 645,951 | mfu: 45.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.445948 | lrm: 1.00 | dt: 808ms | tok/sec: 649,056 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.126025 | lrm: 1.00 | dt: 800ms | tok/sec: 654,971 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.889603 | lrm: 1.00 | dt: 803ms | tok/sec: 653,082 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.683389 | lrm: 1.00 | dt: 806ms | tok/sec: 650,239 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.509134 | lrm: 1.00 | dt: 807ms | tok/sec: 649,786 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.363757 | lrm: 1.00 | dt: 805ms | tok/sec: 651,154 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.236280 | lrm: 1.00 | dt: 815ms | tok/sec: 643,177 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.131784 | lrm: 1.00 | dt: 803ms | tok/sec: 653,222 | mfu: 45.5% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.039483 | lrm: 1.00 | dt: 806ms | tok/sec: 650,580 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 5.959634 | lrm: 1.00 | dt: 806ms | tok/sec: 650,335 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00156 (39.2%) | loss: 3.304748 | lrm: 1.00 | dt: 810ms | tok/sec: 647,304 | mfu: 45.1% | epoch: 1 | remaining: 182s    
step 00157 (39.5%) | loss: 3.299746 | lrm: 1.00 | dt: 814ms | tok/sec: 644,388 | mfu: 44.9% | epoch: 1 | remaining: 181s    
step 00158 (39.7%) | loss: 3.299783 | lrm: 1.00 | dt: 808ms | tok/sec: 649,051 | mfu: 45.2% | epoch: 1 | remaining: 180s    
step 00159 (40.0%) | loss: 3.295282 | lrm: 1.00 | dt: 810ms | tok/sec: 647,263 | mfu: 45.1% | epoch: 1 | remaining: 179s    
step 00160 (40.3%) | loss: 3.290127 | lrm: 1.00 | dt: 815ms | tok/sec: 642,955 | mfu: 44.8% | epoch: 1 | remaining: 178s    
step 00161 (40.5%) | loss: 3.287300 | lrm: 1.00 | dt: 807ms | tok/sec: 649,543 | mfu: 45.2% | epoch: 1 | remaining: 178s    
step 00162 (40.8%) | loss: 3.285914 | lrm: 1.00 | dt: 815ms | tok/sec: 643,305 | mfu: 44.8% | epoch: 1 | remaining: 177s    
step 00163 (41.1%) | loss: 3.276389 | lrm: 1.00 | dt: 808ms | tok/sec: 648,896 | mfu: 45.2% | epoch: 1 | remaining: 176s    
step 00164 (41.4%) | loss: 3.274710 | lrm: 1.00 | dt: 810ms | tok/sec: 647,386 | mfu: 45.1% | epoch: 1 | remaining: 175s    
step 00165 (41.6%) | loss: 3.267896 | lrm: 1.00 | dt: 809ms | tok/sec: 648,277 | mfu: 45.1% | epoch: 1 | remaining: 174s    
step 00166 (41.9%) | loss: 3.265748 | lrm: 1.00 | dt: 811ms | tok/sec: 646,567 | mfu: 45.0% | epoch: 1 | remaining: 173s    
step 00167 (42.2%) | loss: 3.263364 | lrm: 1.00 | dt: 807ms | tok/sec: 649,932 | mfu: 45.3% | epoch: 1 | remaining: 173s    
step 00168 (42.4%) | loss: 3.260399 | lrm: 1.00 | dt: 811ms | tok/sec: 646,565 | mfu: 45.0% | epoch: 1 | remaining: 172s    
step 00169 (42.7%) | loss: 3.261500 | lrm: 1.00 | dt: 808ms | tok/sec: 648,934 | mfu: 45.2% | epoch: 1 | remaining: 171s    
step 00170 (43.0%) | loss: 3.260842 | lrm: 1.00 | dt: 818ms | tok/sec: 640,914 | mfu: 44.6% | epoch: 1 | remaining: 170s    
step 00171 (43.2%) | loss: 3.251857 | lrm: 1.00 | dt: 809ms | tok/sec: 648,005 | mfu: 45.1% | epoch: 1 | remaining: 169s    
step 00172 (43.5%) | loss: 3.252676 | lrm: 1.00 | dt: 808ms | tok/sec: 648,613 | mfu: 45.2% | epoch: 1 | remaining: 169s    
step 00173 (43.8%) | loss: 3.249390 | lrm: 1.00 | dt: 811ms | tok/sec: 646,370 | mfu: 45.0% | epoch: 1 | remaining: 168s    
step 00174 (44.1%) | loss: 3.247575 | lrm: 1.00 | dt: 809ms | tok/sec: 648,068 | mfu: 45.1% | epoch: 1 | remaining: 167s    
step 00175 (44.3%) | loss: 3.235058 | lrm: 1.00 | dt: 811ms | tok/sec: 646,380 | mfu: 45.0% | epoch: 1 | remaining: 166s    
step 00176 (44.6%) | loss: 3.234502 | lrm: 1.00 | dt: 807ms | tok/sec: 650,041 | mfu: 45.3% | epoch: 1 | remaining: 165s    
step 00177 (44.9%) | loss: 3.223691 | lrm: 1.00 | dt: 810ms | tok/sec: 647,017 | mfu: 45.0% | epoch: 1 | remaining: 165s    
step 00178 (45.1%) | loss: 3.226680 | lrm: 1.00 | dt: 808ms | tok/sec: 649,218 | mfu: 45.2% | epoch: 1 | remaining: 164s    
step 00179 (45.4%) | loss: 3.221502 | lrm: 1.00 | dt: 812ms | tok/sec: 645,486 | mfu: 44.9% | epoch: 1 | remaining: 163s    
step 00180 (45.7%) | loss: 3.213667 | lrm: 1.00 | dt: 811ms | tok/sec: 646,651 | mfu: 45.0% | epoch: 1 | remaining: 162s    
step 00181 (45.9%) | loss: 3.212973 | lrm: 1.00 | dt: 803ms | tok/sec: 652,950 | mfu: 45.5% | epoch: 1 | remaining: 161s    
step 00182 (46.2%) | loss: 3.211488 | lrm: 1.00 | dt: 812ms | tok/sec: 645,766 | mfu: 45.0% | epoch: 1 | remaining: 161s    
step 00183 (46.5%) | loss: 3.206411 | lrm: 1.00 | dt: 811ms | tok/sec: 646,764 | mfu: 45.0% | epoch: 1 | remaining: 160s    
step 00184 (46.8%) | loss: 3.200706 | lrm: 1.00 | dt: 810ms | tok/sec: 647,022 | mfu: 45.0% | epoch: 1 | remaining: 159s    
step 00185 (47.0%) | loss: 3.200645 | lrm: 1.00 | dt: 808ms | tok/sec: 649,077 | mfu: 45.2% | epoch: 1 | remaining: 158s    
step 00186 (47.3%) | loss: 3.199584 | lrm: 1.00 | dt: 813ms | tok/sec: 645,225 | mfu: 44.9% | epoch: 1 | remaining: 157s    
step 00187 (47.6%) | loss: 3.191112 | lrm: 1.00 | dt: 809ms | tok/sec: 648,014 | mfu: 45.1% | epoch: 1 | remaining: 156s    
step 00188 (47.8%) | loss: 3.183077 | lrm: 1.00 | dt: 812ms | tok/sec: 645,869 | mfu: 45.0% | epoch: 1 | remaining: 156s    
step 00189 (48.1%) | loss: 3.190645 | lrm: 1.00 | dt: 807ms | tok/sec: 649,526 | mfu: 45.2% | epoch: 1 | remaining: 155s    
step 00190 (48.4%) | loss: 3.189909 | lrm: 1.00 | dt: 817ms | tok/sec: 641,848 | mfu: 44.7% | epoch: 1 | remaining: 154s    
step 00191 (48.6%) | loss: 3.186741 | lrm: 1.00 | dt: 808ms | tok/sec: 648,850 | mfu: 45.2% | epoch: 1 | remaining: 153s    
step 00192 (48.9%) | loss: 3.187496 | lrm: 1.00 | dt: 810ms | tok/sec: 647,300 | mfu: 45.1% | epoch: 1 | remaining: 152s    
step 00193 (49.2%) | loss: 3.189859 | lrm: 1.00 | dt: 810ms | tok/sec: 647,641 | mfu: 45.1% | epoch: 1 | remaining: 152s    
step 00194 (49.5%) | loss: 3.181501 | lrm: 1.00 | dt: 809ms | tok/sec: 648,388 | mfu: 45.1% | epoch: 1 | remaining: 151s    
step 00195 (49.7%) | loss: 3.185170 | lrm: 1.00 | dt: 812ms | tok/sec: 646,018 | mfu: 45.0% | epoch: 1 | remaining: 150s    
step 00196 (50.0%) | loss: 3.184828 | lrm: 1.00 | dt: 809ms | tok/sec: 647,737 | mfu: 45.1% | epoch: 1 | remaining: 149s    
step 00197 (50.3%) | loss: 3.181287 | lrm: 0.99 | dt: 811ms | tok/sec: 646,352 | mfu: 45.0% | epoch: 1 | remaining: 148s    
step 00198 (50.5%) | loss: 3.164497 | lrm: 0.99 | dt: 809ms | tok/sec: 648,461 | mfu: 45.1% | epoch: 1 | remaining: 148s    
step 00199 (50.8%) | loss: 3.160371 | lrm: 0.98 | dt: 810ms | tok/sec: 647,084 | mfu: 45.1% | epoch: 1 | remaining: 147s    
step 00200 (51.1%) | loss: 3.158415 | lrm: 0.98 | dt: 814ms | tok/sec: 644,279 | mfu: 44.9% | epoch: 1 | remaining: 146s    
step 00201 (51.3%) | loss: 3.160463 | lrm: 0.97 | dt: 806ms | tok/sec: 650,425 | mfu: 45.3% | epoch: 1 | remaining: 145s    
step 00202 (51.6%) | loss: 3.164461 | lrm: 0.97 | dt: 813ms | tok/sec: 644,723 | mfu: 44.9% | epoch: 1 | remaining: 144s    
step 00203 (51.9%) | loss: 3.161566 | lrm: 0.96 | dt: 809ms | tok/sec: 647,919 | mfu: 45.1% | epoch: 1 | remaining: 144s    
step 00204 (52.2%) | loss: 3.162063 | lrm: 0.96 | dt: 812ms | tok/sec: 645,716 | mfu: 45.0% | epoch: 1 | remaining: 143s    
step 00205 (52.4%) | loss: 3.151805 | lrm: 0.95 | dt: 806ms | tok/sec: 650,319 | mfu: 45.3% | epoch: 1 | remaining: 142s    
step 00206 (52.7%) | loss: 3.149651 | lrm: 0.95 | dt: 813ms | tok/sec: 644,788 | mfu: 44.9% | epoch: 1 | remaining: 141s    
step 00207 (53.0%) | loss: 3.146017 | lrm: 0.94 | dt: 809ms | tok/sec: 648,321 | mfu: 45.1% | epoch: 1 | remaining: 140s    
step 00208 (53.2%) | loss: 3.143320 | lrm: 0.94 | dt: 813ms | tok/sec: 645,025 | mfu: 44.9% | epoch: 1 | remaining: 139s    
step 00209 (53.5%) | loss: 3.142628 | lrm: 0.93 | dt: 807ms | tok/sec: 649,431 | mfu: 45.2% | epoch: 1 | remaining: 139s    
step 00210 (53.8%) | loss: 3.131302 | lrm: 0.92 | dt: 815ms | tok/sec: 642,947 | mfu: 44.8% | epoch: 1 | remaining: 138s    
step 00211 (54.0%) | loss: 3.135745 | lrm: 0.92 | dt: 809ms | tok/sec: 648,042 | mfu: 45.1% | epoch: 1 | remaining: 137s    
step 00212 (54.3%) | loss: 3.129938 | lrm: 0.91 | dt: 807ms | tok/sec: 650,026 | mfu: 45.3% | epoch: 1 | remaining: 136s    
step 00213 (54.6%) | loss: 3.123455 | lrm: 0.91 | dt: 813ms | tok/sec: 645,186 | mfu: 44.9% | epoch: 1 | remaining: 135s    
step 00214 (54.9%) | loss: 3.120035 | lrm: 0.90 | dt: 809ms | tok/sec: 648,001 | mfu: 45.1% | epoch: 1 | remaining: 135s    
step 00215 (55.1%) | loss: 3.119383 | lrm: 0.90 | dt: 811ms | tok/sec: 646,364 | mfu: 45.0% | epoch: 1 | remaining: 134s    
step 00216 (55.4%) | loss: 3.120518 | lrm: 0.89 | dt: 808ms | tok/sec: 648,484 | mfu: 45.1% | epoch: 1 | remaining: 133s    
step 00217 (55.7%) | loss: 3.127246 | lrm: 0.89 | dt: 812ms | tok/sec: 645,587 | mfu: 44.9% | epoch: 1 | remaining: 132s    
step 00218 (55.9%) | loss: 3.126328 | lrm: 0.88 | dt: 811ms | tok/sec: 646,762 | mfu: 45.0% | epoch: 1 | remaining: 131s    
step 00219 (56.2%) | loss: 3.125513 | lrm: 0.88 | dt: 808ms | tok/sec: 649,127 | mfu: 45.2% | epoch: 1 | remaining: 131s    
step 00220 (56.5%) | loss: 3.133338 | lrm: 0.87 | dt: 813ms | tok/sec: 644,895 | mfu: 44.9% | epoch: 1 | remaining: 130s    
step 00221 (56.7%) | loss: 3.132958 | lrm: 0.87 | dt: 803ms | tok/sec: 652,947 | mfu: 45.5% | epoch: 1 | remaining: 129s    
step 00222 (57.0%) | loss: 3.127334 | lrm: 0.86 | dt: 814ms | tok/sec: 643,771 | mfu: 44.8% | epoch: 1 | remaining: 128s    
step 00223 (57.3%) | loss: 3.126066 | lrm: 0.85 | dt: 813ms | tok/sec: 644,693 | mfu: 44.9% | epoch: 1 | remaining: 127s    
step 00224 (57.6%) | loss: 3.119040 | lrm: 0.85 | dt: 810ms | tok/sec: 647,375 | mfu: 45.1% | epoch: 1 | remaining: 127s    
step 00225 (57.8%) | loss: 3.112058 | lrm: 0.84 | dt: 814ms | tok/sec: 644,369 | mfu: 44.9% | epoch: 1 | remaining: 126s    
step 00226 (58.1%) | loss: 3.118355 | lrm: 0.84 | dt: 807ms | tok/sec: 649,408 | mfu: 45.2% | epoch: 1 | remaining: 125s    
step 00227 (58.4%) | loss: 3.116377 | lrm: 0.83 | dt: 826ms | tok/sec: 634,801 | mfu: 44.2% | epoch: 1 | remaining: 124s    
step 00228 (58.6%) | loss: 3.111562 | lrm: 0.83 | dt: 807ms | tok/sec: 649,622 | mfu: 45.2% | epoch: 1 | remaining: 123s    
step 00229 (58.9%) | loss: 3.113359 | lrm: 0.82 | dt: 812ms | tok/sec: 645,367 | mfu: 44.9% | epoch: 1 | remaining: 122s    
step 00230 (59.2%) | loss: 3.110465 | lrm: 0.82 | dt: 814ms | tok/sec: 643,984 | mfu: 44.8% | epoch: 1 | remaining: 122s    
step 00231 (59.5%) | loss: 3.104843 | lrm: 0.81 | dt: 806ms | tok/sec: 650,545 | mfu: 45.3% | epoch: 1 | remaining: 121s    
step 00232 (59.7%) | loss: 3.104073 | lrm: 0.81 | dt: 812ms | tok/sec: 645,601 | mfu: 44.9% | epoch: 1 | remaining: 120s    
step 00233 (60.0%) | loss: 3.104382 | lrm: 0.80 | dt: 808ms | tok/sec: 648,667 | mfu: 45.2% | epoch: 1 | remaining: 119s    
step 00234 (60.3%) | loss: 3.095426 | lrm: 0.79 | dt: 812ms | tok/sec: 645,617 | mfu: 44.9% | epoch: 1 | remaining: 118s    
step 00235 (60.5%) | loss: 3.083356 | lrm: 0.79 | dt: 807ms | tok/sec: 649,501 | mfu: 45.2% | epoch: 1 | remaining: 118s    
step 00236 (60.8%) | loss: 3.077066 | lrm: 0.78 | dt: 812ms | tok/sec: 645,902 | mfu: 45.0% | epoch: 1 | remaining: 117s    
step 00237 (61.1%) | loss: 3.071011 | lrm: 0.78 | dt: 807ms | tok/sec: 649,283 | mfu: 45.2% | epoch: 1 | remaining: 116s    
step 00238 (61.3%) | loss: 3.069401 | lrm: 0.77 | dt: 812ms | tok/sec: 645,433 | mfu: 44.9% | epoch: 1 | remaining: 115s    
step 00239 (61.6%) | loss: 3.072092 | lrm: 0.77 | dt: 808ms | tok/sec: 649,207 | mfu: 45.2% | epoch: 1 | remaining: 114s    
step 00240 (61.9%) | loss: 3.065599 | lrm: 0.76 | dt: 816ms | tok/sec: 642,867 | mfu: 44.8% | epoch: 1 | remaining: 114s    
step 00241 (62.2%) | loss: 3.066870 | lrm: 0.76 | dt: 809ms | tok/sec: 648,305 | mfu: 45.1% | epoch: 1 | remaining: 113s    
step 00242 (62.4%) | loss: 3.065437 | lrm: 0.75 | dt: 810ms | tok/sec: 646,961 | mfu: 45.0% | epoch: 1 | remaining: 112s    
step 00243 (62.7%) | loss: 3.062028 | lrm: 0.75 | dt: 811ms | tok/sec: 646,690 | mfu: 45.0% | epoch: 1 | remaining: 111s    
step 00244 (63.0%) | loss: 3.059806 | lrm: 0.74 | dt: 808ms | tok/sec: 648,553 | mfu: 45.2% | epoch: 1 | remaining: 110s    
step 00245 (63.2%) | loss: 3.049476 | lrm: 0.74 | dt: 812ms | tok/sec: 646,041 | mfu: 45.0% | epoch: 1 | remaining: 109s    
step 00246 (63.5%) | loss: 3.048258 | lrm: 0.73 | dt: 807ms | tok/sec: 649,585 | mfu: 45.2% | epoch: 1 | remaining: 109s    
step 00247 (63.8%) | loss: 3.037815 | lrm: 0.72 | dt: 814ms | tok/sec: 644,018 | mfu: 44.8% | epoch: 1 | remaining: 108s    
step 00248 (64.0%) | loss: 3.039690 | lrm: 0.72 | dt: 807ms | tok/sec: 649,688 | mfu: 45.2% | epoch: 1 | remaining: 107s    
step 00249 (64.3%) | loss: 3.042972 | lrm: 0.71 | dt: 810ms | tok/sec: 647,407 | mfu: 45.1% | epoch: 1 | remaining: 106s    
step 00250 (64.6%) | loss: 3.043972 | lrm: 0.71 | dt: 815ms | tok/sec: 643,413 | mfu: 44.8% | epoch: 1 | remaining: 105s    
step 00251 (64.9%) | loss: 3.046053 | lrm: 0.70 | dt: 805ms | tok/sec: 651,056 | mfu: 45.3% | epoch: 1 | remaining: 105s    
step 00252 (65.1%) | loss: 3.047130 | lrm: 0.70 | dt: 814ms | tok/sec: 644,442 | mfu: 44.9% | epoch: 1 | remaining: 104s    
step 00253 (65.4%) | loss: 3.043855 | lrm: 0.69 | dt: 806ms | tok/sec: 650,261 | mfu: 45.3% | epoch: 1 | remaining: 103s    
step 00254 (65.7%) | loss: 3.048129 | lrm: 0.69 | dt: 813ms | tok/sec: 644,992 | mfu: 44.9% | epoch: 1 | remaining: 102s    
step 00255 (65.9%) | loss: 3.044696 | lrm: 0.68 | dt: 807ms | tok/sec: 649,763 | mfu: 45.2% | epoch: 1 | remaining: 101s    
step 00256 (66.2%) | loss: 3.040745 | lrm: 0.68 | dt: 814ms | tok/sec: 644,383 | mfu: 44.9% | epoch: 1 | remaining: 101s    
step 00257 (66.5%) | loss: 3.045053 | lrm: 0.67 | dt: 807ms | tok/sec: 649,528 | mfu: 45.2% | epoch: 1 | remaining: 100s    
step 00258 (66.7%) | loss: 3.035396 | lrm: 0.67 | dt: 812ms | tok/sec: 645,669 | mfu: 45.0% | epoch: 1 | remaining: 99s    
step 00259 (67.0%) | loss: 3.035175 | lrm: 0.66 | dt: 809ms | tok/sec: 648,295 | mfu: 45.1% | epoch: 1 | remaining: 98s    
step 00260 (67.3%) | loss: 3.030281 | lrm: 0.65 | dt: 813ms | tok/sec: 644,763 | mfu: 44.9% | epoch: 1 | remaining: 97s    
step 00261 (67.6%) | loss: 3.024449 | lrm: 0.65 | dt: 809ms | tok/sec: 648,277 | mfu: 45.1% | epoch: 1 | remaining: 97s    
step 00262 (67.8%) | loss: 3.027662 | lrm: 0.64 | dt: 808ms | tok/sec: 648,799 | mfu: 45.2% | epoch: 1 | remaining: 96s    
step 00263 (68.1%) | loss: 3.031523 | lrm: 0.64 | dt: 810ms | tok/sec: 647,061 | mfu: 45.1% | epoch: 1 | remaining: 95s    
step 00264 (68.4%) | loss: 3.032182 | lrm: 0.63 | dt: 807ms | tok/sec: 650,014 | mfu: 45.3% | epoch: 1 | remaining: 94s    
step 00265 (68.6%) | loss: 3.029466 | lrm: 0.63 | dt: 812ms | tok/sec: 645,934 | mfu: 45.0% | epoch: 1 | remaining: 93s    
step 00266 (68.9%) | loss: 3.022542 | lrm: 0.62 | dt: 809ms | tok/sec: 648,248 | mfu: 45.1% | epoch: 1 | remaining: 92s    
step 00267 (69.2%) | loss: 3.013534 | lrm: 0.62 | dt: 812ms | tok/sec: 645,998 | mfu: 45.0% | epoch: 1 | remaining: 92s    
step 00268 (69.4%) | loss: 3.017295 | lrm: 0.61 | dt: 808ms | tok/sec: 649,081 | mfu: 45.2% | epoch: 1 | remaining: 91s    
step 00269 (69.7%) | loss: 3.009228 | lrm: 0.61 | dt: 810ms | tok/sec: 647,266 | mfu: 45.1% | epoch: 1 | remaining: 90s    
step 00270 (70.0%) | loss: 3.009562 | lrm: 0.60 | dt: 813ms | tok/sec: 644,757 | mfu: 44.9% | epoch: 1 | remaining: 89s    
step 00271 (70.3%) | loss: 3.007126 | lrm: 0.59 | dt: 806ms | tok/sec: 650,519 | mfu: 45.3% | epoch: 1 | remaining: 88s    
step 00272 (70.5%) | loss: 3.008010 | lrm: 0.59 | dt: 813ms | tok/sec: 645,152 | mfu: 44.9% | epoch: 1 | remaining: 88s    
step 00273 (70.8%) | loss: 3.004323 | lrm: 0.58 | dt: 809ms | tok/sec: 648,088 | mfu: 45.1% | epoch: 1 | remaining: 87s    
step 00274 (71.1%) | loss: 2.999717 | lrm: 0.58 | dt: 813ms | tok/sec: 645,240 | mfu: 44.9% | epoch: 1 | remaining: 86s    
step 00275 (71.3%) | loss: 2.995348 | lrm: 0.57 | dt: 807ms | tok/sec: 649,984 | mfu: 45.3% | epoch: 1 | remaining: 85s    
step 00276 (71.6%) | loss: 2.999160 | lrm: 0.57 | dt: 811ms | tok/sec: 646,757 | mfu: 45.0% | epoch: 1 | remaining: 84s    
step 00277 (71.9%) | loss: 2.996126 | lrm: 0.56 | dt: 806ms | tok/sec: 650,790 | mfu: 45.3% | epoch: 1 | remaining: 84s    
step 00278 (72.1%) | loss: 2.995081 | lrm: 0.56 | dt: 814ms | tok/sec: 643,892 | mfu: 44.8% | epoch: 1 | remaining: 83s    
step 00279 (72.4%) | loss: 2.992124 | lrm: 0.55 | dt: 810ms | tok/sec: 647,609 | mfu: 45.1% | epoch: 1 | remaining: 82s    
step 00280 (72.7%) | loss: 2.993143 | lrm: 0.55 | dt: 815ms | tok/sec: 643,255 | mfu: 44.8% | epoch: 1 | remaining: 81s    
step 00281 (73.0%) | loss: 2.991112 | lrm: 0.54 | dt: 807ms | tok/sec: 649,998 | mfu: 45.3% | epoch: 1 | remaining: 80s    
step 00282 (73.2%) | loss: 2.988242 | lrm: 0.54 | dt: 808ms | tok/sec: 648,471 | mfu: 45.1% | epoch: 1 | remaining: 80s    
step 00283 (73.5%) | loss: 2.986788 | lrm: 0.53 | dt: 813ms | tok/sec: 644,575 | mfu: 44.9% | epoch: 1 | remaining: 79s    
step 00284 (73.8%) | loss: 2.987697 | lrm: 0.52 | dt: 811ms | tok/sec: 646,798 | mfu: 45.0% | epoch: 1 | remaining: 78s    
step 00285 (74.0%) | loss: 2.983946 | lrm: 0.52 | dt: 810ms | tok/sec: 646,932 | mfu: 45.0% | epoch: 1 | remaining: 77s    
step 00286 (74.3%) | loss: 2.980192 | lrm: 0.51 | dt: 806ms | tok/sec: 650,152 | mfu: 45.3% | epoch: 1 | remaining: 76s    
step 00287 (74.6%) | loss: 2.984950 | lrm: 0.51 | dt: 810ms | tok/sec: 647,262 | mfu: 45.1% | epoch: 1 | remaining: 75s    
step 00288 (74.8%) | loss: 2.990638 | lrm: 0.50 | dt: 807ms | tok/sec: 649,928 | mfu: 45.3% | epoch: 1 | remaining: 75s    
step 00289 (75.1%) | loss: 2.991501 | lrm: 0.50 | dt: 813ms | tok/sec: 645,065 | mfu: 44.9% | epoch: 1 | remaining: 74s    
step 00290 (75.4%) | loss: 2.987116 | lrm: 0.49 | dt: 812ms | tok/sec: 645,432 | mfu: 44.9% | epoch: 1 | remaining: 73s    
step 00291 (75.7%) | loss: 2.980832 | lrm: 0.49 | dt: 806ms | tok/sec: 650,195 | mfu: 45.3% | epoch: 1 | remaining: 72s    
step 00292 (75.9%) | loss: 2.979654 | lrm: 0.48 | dt: 812ms | tok/sec: 646,025 | mfu: 45.0% | epoch: 1 | remaining: 71s    
step 00293 (76.2%) | loss: 2.977355 | lrm: 0.48 | dt: 806ms | tok/sec: 650,351 | mfu: 45.3% | epoch: 1 | remaining: 71s    
step 00294 (76.5%) | loss: 2.972936 | lrm: 0.47 | dt: 808ms | tok/sec: 648,740 | mfu: 45.2% | epoch: 1 | remaining: 70s    
step 00295 (76.7%) | loss: 2.978092 | lrm: 0.47 | dt: 810ms | tok/sec: 647,398 | mfu: 45.1% | epoch: 1 | remaining: 69s    
step 00296 (77.0%) | loss: 2.972932 | lrm: 0.46 | dt: 806ms | tok/sec: 650,459 | mfu: 45.3% | epoch: 1 | remaining: 68s    
step 00297 (77.3%) | loss: 2.977136 | lrm: 0.45 | dt: 811ms | tok/sec: 646,405 | mfu: 45.0% | epoch: 1 | remaining: 67s    
step 00298 (77.5%) | loss: 2.974996 | lrm: 0.45 | dt: 807ms | tok/sec: 649,300 | mfu: 45.2% | epoch: 1 | remaining: 67s    
step 00299 (77.8%) | loss: 2.961461 | lrm: 0.44 | dt: 811ms | tok/sec: 646,116 | mfu: 45.0% | epoch: 1 | remaining: 66s    
step 00300 (78.1%) | loss: 2.956987 | lrm: 0.44 | dt: 810ms | tok/sec: 646,957 | mfu: 45.0% | epoch: 1 | remaining: 65s    
step 00301 (78.4%) | loss: 2.961039 | lrm: 0.43 | dt: 807ms | tok/sec: 649,490 | mfu: 45.2% | epoch: 1 | remaining: 64s    
step 00302 (78.6%) | loss: 2.955163 | lrm: 0.43 | dt: 813ms | tok/sec: 645,262 | mfu: 44.9% | epoch: 1 | remaining: 63s    
step 00303 (78.9%) | loss: 2.956529 | lrm: 0.42 | dt: 809ms | tok/sec: 647,820 | mfu: 45.1% | epoch: 1 | remaining: 63s    
step 00304 (79.2%) | loss: 2.951842 | lrm: 0.42 | dt: 810ms | tok/sec: 646,879 | mfu: 45.0% | epoch: 1 | remaining: 62s    
step 00305 (79.4%) | loss: 2.948111 | lrm: 0.41 | dt: 810ms | tok/sec: 647,548 | mfu: 45.1% | epoch: 1 | remaining: 61s    
step 00306 (79.7%) | loss: 2.947154 | lrm: 0.41 | dt: 811ms | tok/sec: 646,505 | mfu: 45.0% | epoch: 1 | remaining: 60s    
step 00307 (80.0%) | loss: 2.939320 | lrm: 0.40 | dt: 804ms | tok/sec: 651,906 | mfu: 45.4% | epoch: 1 | remaining: 59s    
step 00308 (80.2%) | loss: 2.932462 | lrm: 0.40 | dt: 810ms | tok/sec: 647,423 | mfu: 45.1% | epoch: 1 | remaining: 58s    
step 00309 (80.5%) | loss: 2.927799 | lrm: 0.39 | dt: 810ms | tok/sec: 647,648 | mfu: 45.1% | epoch: 1 | remaining: 58s    
step 00310 (80.8%) | loss: 2.930029 | lrm: 0.38 | dt: 817ms | tok/sec: 641,335 | mfu: 44.7% | epoch: 1 | remaining: 57s    
step 00311 (81.1%) | loss: 2.930304 | lrm: 0.38 | dt: 809ms | tok/sec: 648,177 | mfu: 45.1% | epoch: 1 | remaining: 56s    
step 00312 (81.3%) | loss: 2.931200 | lrm: 0.37 | dt: 805ms | tok/sec: 651,471 | mfu: 45.4% | epoch: 1 | remaining: 55s    
step 00313 (81.6%) | loss: 2.930788 | lrm: 0.37 | dt: 807ms | tok/sec: 649,662 | mfu: 45.2% | epoch: 1 | remaining: 54s    
step 00314 (81.9%) | loss: 2.924530 | lrm: 0.36 | dt: 811ms | tok/sec: 646,096 | mfu: 45.0% | epoch: 1 | remaining: 54s    
