Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 28,312,192
  scalars                 : 18
  total                   : 57,672,338
Estimated FLOPs per token: 2.705364e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011261 | lrm: 1.00 | dt: 39191ms | tok/sec: 6,688 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00412 (24.3%) | loss: 3.187476 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,849 | mfu: 39.7% | epoch: 1 | remaining: 227s    
step 00413 (24.3%) | loss: 3.186478 | lrm: 1.00 | dt: 180ms | tok/sec: 1,457,484 | mfu: 39.8% | epoch: 1 | remaining: 227s    
step 00414 (24.4%) | loss: 3.185647 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,989 | mfu: 40.7% | epoch: 1 | remaining: 227s    
step 00415 (24.5%) | loss: 3.184999 | lrm: 1.00 | dt: 177ms | tok/sec: 1,485,073 | mfu: 40.6% | epoch: 1 | remaining: 226s    
step 00416 (24.5%) | loss: 3.184405 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,082 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00417 (24.6%) | loss: 3.185856 | lrm: 1.00 | dt: 181ms | tok/sec: 1,448,023 | mfu: 39.6% | epoch: 1 | remaining: 226s    
step 00418 (24.6%) | loss: 3.185957 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,401 | mfu: 39.9% | epoch: 1 | remaining: 226s    
step 00419 (24.7%) | loss: 3.184056 | lrm: 1.00 | dt: 179ms | tok/sec: 1,463,776 | mfu: 40.0% | epoch: 1 | remaining: 226s    
step 00420 (24.8%) | loss: 3.184715 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,130 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00421 (24.8%) | loss: 3.179770 | lrm: 1.00 | dt: 175ms | tok/sec: 1,499,950 | mfu: 41.0% | epoch: 1 | remaining: 225s    
step 00422 (24.9%) | loss: 3.179189 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,827 | mfu: 28.1% | epoch: 1 | remaining: 225s    
step 00423 (25.0%) | loss: 3.184957 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,123 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00424 (25.0%) | loss: 3.187548 | lrm: 1.00 | dt: 176ms | tok/sec: 1,486,885 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00425 (25.1%) | loss: 3.182987 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,539 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00426 (25.1%) | loss: 3.182999 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,092 | mfu: 40.7% | epoch: 1 | remaining: 224s    
step 00427 (25.2%) | loss: 3.178954 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,843 | mfu: 39.6% | epoch: 1 | remaining: 224s    
step 00428 (25.3%) | loss: 3.175381 | lrm: 1.00 | dt: 188ms | tok/sec: 1,397,475 | mfu: 38.2% | epoch: 1 | remaining: 224s    
step 00429 (25.3%) | loss: 3.173243 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,569 | mfu: 40.1% | epoch: 1 | remaining: 224s    
step 00430 (25.4%) | loss: 3.175834 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,647 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00431 (25.4%) | loss: 3.174054 | lrm: 1.00 | dt: 174ms | tok/sec: 1,504,148 | mfu: 41.1% | epoch: 1 | remaining: 223s    
step 00432 (25.5%) | loss: 3.170483 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,128 | mfu: 40.4% | epoch: 1 | remaining: 223s    
step 00433 (25.6%) | loss: 3.173537 | lrm: 1.00 | dt: 188ms | tok/sec: 1,394,125 | mfu: 38.1% | epoch: 1 | remaining: 223s    
step 00434 (25.6%) | loss: 3.177599 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,602 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00435 (25.7%) | loss: 3.180168 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,269 | mfu: 40.3% | epoch: 1 | remaining: 223s    
step 00436 (25.7%) | loss: 3.178913 | lrm: 1.00 | dt: 177ms | tok/sec: 1,478,913 | mfu: 40.4% | epoch: 1 | remaining: 223s    
step 00437 (25.8%) | loss: 3.178324 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,642 | mfu: 40.3% | epoch: 1 | remaining: 222s    
step 00438 (25.9%) | loss: 3.178884 | lrm: 1.00 | dt: 181ms | tok/sec: 1,451,134 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00439 (25.9%) | loss: 3.179369 | lrm: 1.00 | dt: 183ms | tok/sec: 1,430,445 | mfu: 39.1% | epoch: 1 | remaining: 222s    
step 00440 (26.0%) | loss: 3.179394 | lrm: 1.00 | dt: 184ms | tok/sec: 1,421,152 | mfu: 38.9% | epoch: 1 | remaining: 222s    
step 00441 (26.0%) | loss: 3.182168 | lrm: 1.00 | dt: 175ms | tok/sec: 1,498,245 | mfu: 41.0% | epoch: 1 | remaining: 222s    
step 00442 (26.1%) | loss: 3.182973 | lrm: 1.00 | dt: 176ms | tok/sec: 1,485,985 | mfu: 40.6% | epoch: 1 | remaining: 222s    
step 00443 (26.2%) | loss: 3.185495 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,084 | mfu: 40.2% | epoch: 1 | remaining: 221s    
step 00444 (26.2%) | loss: 3.174903 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,960 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00445 (26.3%) | loss: 3.172495 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,763 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00446 (26.3%) | loss: 3.170039 | lrm: 1.00 | dt: 178ms | tok/sec: 1,471,818 | mfu: 40.2% | epoch: 1 | remaining: 221s    
step 00447 (26.4%) | loss: 3.172517 | lrm: 1.00 | dt: 177ms | tok/sec: 1,483,286 | mfu: 40.6% | epoch: 1 | remaining: 221s    
step 00448 (26.5%) | loss: 3.171708 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,388 | mfu: 40.7% | epoch: 1 | remaining: 220s    
step 00449 (26.5%) | loss: 3.172070 | lrm: 1.00 | dt: 179ms | tok/sec: 1,461,381 | mfu: 40.0% | epoch: 1 | remaining: 220s    
step 00450 (26.6%) | loss: 3.173606 | lrm: 1.00 | dt: 186ms | tok/sec: 1,407,883 | mfu: 38.5% | epoch: 1 | remaining: 220s    
step 00451 (26.6%) | loss: 3.174932 | lrm: 1.00 | dt: 178ms | tok/sec: 1,476,698 | mfu: 40.4% | epoch: 1 | remaining: 220s    
step 00452 (26.7%) | loss: 3.178538 | lrm: 1.00 | dt: 179ms | tok/sec: 1,468,359 | mfu: 40.1% | epoch: 1 | remaining: 220s    
step 00453 (26.8%) | loss: 3.181594 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,814 | mfu: 40.7% | epoch: 1 | remaining: 220s    
step 00454 (26.8%) | loss: 3.178527 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,887 | mfu: 40.3% | epoch: 1 | remaining: 219s    
step 00455 (26.9%) | loss: 3.178329 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,761 | mfu: 39.8% | epoch: 1 | remaining: 219s    
step 00456 (26.9%) | loss: 3.180283 | lrm: 1.00 | dt: 180ms | tok/sec: 1,458,987 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00457 (27.0%) | loss: 3.178943 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,915 | mfu: 40.3% | epoch: 1 | remaining: 219s    
step 00458 (27.1%) | loss: 3.178715 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,464 | mfu: 40.4% | epoch: 1 | remaining: 219s    
step 00459 (27.1%) | loss: 3.177377 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,401 | mfu: 40.3% | epoch: 1 | remaining: 218s    
step 00460 (27.2%) | loss: 3.177535 | lrm: 1.00 | dt: 186ms | tok/sec: 1,409,633 | mfu: 38.5% | epoch: 1 | remaining: 218s    
step 00461 (27.2%) | loss: 3.180309 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,001 | mfu: 40.3% | epoch: 1 | remaining: 218s    
step 00462 (27.3%) | loss: 3.182464 | lrm: 1.00 | dt: 179ms | tok/sec: 1,467,353 | mfu: 40.1% | epoch: 1 | remaining: 218s    
step 00463 (27.4%) | loss: 3.183366 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,970 | mfu: 40.5% | epoch: 1 | remaining: 218s    
step 00464 (27.4%) | loss: 3.177625 | lrm: 1.00 | dt: 178ms | tok/sec: 1,476,355 | mfu: 40.4% | epoch: 1 | remaining: 218s    
step 00465 (27.5%) | loss: 3.175025 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,182 | mfu: 40.3% | epoch: 1 | remaining: 217s    
step 00466 (27.5%) | loss: 3.173717 | lrm: 1.00 | dt: 182ms | tok/sec: 1,442,234 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00467 (27.6%) | loss: 3.170921 | lrm: 1.00 | dt: 181ms | tok/sec: 1,452,087 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00468 (27.7%) | loss: 3.175588 | lrm: 1.00 | dt: 176ms | tok/sec: 1,489,487 | mfu: 40.7% | epoch: 1 | remaining: 217s    
step 00469 (27.7%) | loss: 3.174050 | lrm: 1.00 | dt: 180ms | tok/sec: 1,456,904 | mfu: 39.8% | epoch: 1 | remaining: 217s    
step 00470 (27.8%) | loss: 3.173721 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,838 | mfu: 39.1% | epoch: 1 | remaining: 216s    
step 00471 (27.8%) | loss: 3.171369 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,751 | mfu: 40.3% | epoch: 1 | remaining: 216s    
step 00472 (27.9%) | loss: 3.169229 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,029 | mfu: 40.2% | epoch: 1 | remaining: 216s    
step 00473 (28.0%) | loss: 3.167366 | lrm: 1.00 | dt: 181ms | tok/sec: 1,446,746 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00474 (28.0%) | loss: 3.172690 | lrm: 1.00 | dt: 176ms | tok/sec: 1,486,959 | mfu: 40.7% | epoch: 1 | remaining: 216s    
step 00475 (28.1%) | loss: 3.167313 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,205 | mfu: 39.9% | epoch: 1 | remaining: 216s    
step 00476 (28.1%) | loss: 3.168249 | lrm: 1.00 | dt: 180ms | tok/sec: 1,460,333 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00477 (28.2%) | loss: 3.169948 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,396 | mfu: 40.3% | epoch: 1 | remaining: 215s    
step 00478 (28.3%) | loss: 3.173027 | lrm: 1.00 | dt: 180ms | tok/sec: 1,452,351 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00479 (28.3%) | loss: 3.170750 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,673 | mfu: 40.1% | epoch: 1 | remaining: 215s    
step 00480 (28.4%) | loss: 3.165826 | lrm: 1.00 | dt: 184ms | tok/sec: 1,423,352 | mfu: 38.9% | epoch: 1 | remaining: 215s    
step 00481 (28.4%) | loss: 3.161351 | lrm: 1.00 | dt: 178ms | tok/sec: 1,475,670 | mfu: 40.3% | epoch: 1 | remaining: 215s    
step 00482 (28.5%) | loss: 3.153906 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,371 | mfu: 40.4% | epoch: 1 | remaining: 214s    
step 00483 (28.6%) | loss: 3.154517 | lrm: 1.00 | dt: 180ms | tok/sec: 1,452,983 | mfu: 39.7% | epoch: 1 | remaining: 214s    
step 00484 (28.6%) | loss: 3.152470 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,781 | mfu: 39.9% | epoch: 1 | remaining: 214s    
step 00485 (28.7%) | loss: 3.155191 | lrm: 1.00 | dt: 179ms | tok/sec: 1,467,394 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00486 (28.7%) | loss: 3.158338 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,263 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00487 (28.8%) | loss: 3.158898 | lrm: 1.00 | dt: 178ms | tok/sec: 1,476,169 | mfu: 40.4% | epoch: 1 | remaining: 213s    
step 00488 (28.8%) | loss: 3.162499 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,768 | mfu: 40.3% | epoch: 1 | remaining: 213s    
step 00489 (28.9%) | loss: 3.162197 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,961 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00490 (29.0%) | loss: 3.163442 | lrm: 1.00 | dt: 185ms | tok/sec: 1,419,477 | mfu: 38.8% | epoch: 1 | remaining: 213s    
step 00491 (29.0%) | loss: 3.156146 | lrm: 1.00 | dt: 177ms | tok/sec: 1,482,233 | mfu: 40.5% | epoch: 1 | remaining: 213s    
step 00492 (29.1%) | loss: 3.152600 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,945 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00493 (29.1%) | loss: 3.149340 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,937 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00494 (29.2%) | loss: 3.153330 | lrm: 1.00 | dt: 179ms | tok/sec: 1,463,983 | mfu: 40.0% | epoch: 1 | remaining: 212s    
step 00495 (29.3%) | loss: 3.144847 | lrm: 1.00 | dt: 180ms | tok/sec: 1,457,722 | mfu: 39.9% | epoch: 1 | remaining: 212s    
step 00496 (29.3%) | loss: 3.143945 | lrm: 1.00 | dt: 182ms | tok/sec: 1,441,381 | mfu: 39.4% | epoch: 1 | remaining: 212s    
step 00497 (29.4%) | loss: 3.146498 | lrm: 1.00 | dt: 179ms | tok/sec: 1,465,191 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00498 (29.4%) | loss: 3.148885 | lrm: 1.00 | dt: 180ms | tok/sec: 1,456,345 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00499 (29.5%) | loss: 3.149766 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,734 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00500 (29.6%) | loss: 3.143916 | lrm: 1.00 | dt: 184ms | tok/sec: 1,425,282 | mfu: 39.0% | epoch: 1 | remaining: 211s    
step 00501 (29.6%) | loss: 3.145219 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,603 | mfu: 40.3% | epoch: 1 | remaining: 211s    
step 00502 (29.7%) | loss: 3.144132 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,167 | mfu: 40.3% | epoch: 1 | remaining: 211s    
step 00503 (29.7%) | loss: 3.148202 | lrm: 1.00 | dt: 178ms | tok/sec: 1,468,933 | mfu: 40.2% | epoch: 1 | remaining: 211s    
step 00504 (29.8%) | loss: 3.147480 | lrm: 1.00 | dt: 181ms | tok/sec: 1,447,573 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00505 (29.9%) | loss: 3.150077 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,167 | mfu: 40.3% | epoch: 1 | remaining: 210s    
step 00506 (29.9%) | loss: 3.148680 | lrm: 1.00 | dt: 178ms | tok/sec: 1,470,741 | mfu: 40.2% | epoch: 1 | remaining: 210s    
step 00507 (30.0%) | loss: 3.152426 | lrm: 1.00 | dt: 182ms | tok/sec: 1,441,481 | mfu: 39.4% | epoch: 1 | remaining: 210s    
step 00508 (30.0%) | loss: 3.143052 | lrm: 1.00 | dt: 181ms | tok/sec: 1,450,772 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00509 (30.1%) | loss: 3.147804 | lrm: 1.00 | dt: 180ms | tok/sec: 1,456,075 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00510 (30.2%) | loss: 3.144224 | lrm: 1.00 | dt: 184ms | tok/sec: 1,421,231 | mfu: 38.9% | epoch: 1 | remaining: 209s    
step 00511 (30.2%) | loss: 3.145112 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,757 | mfu: 40.3% | epoch: 1 | remaining: 209s    
step 00512 (30.3%) | loss: 3.143862 | lrm: 1.00 | dt: 177ms | tok/sec: 1,484,622 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00513 (30.3%) | loss: 3.140074 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,732 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00514 (30.4%) | loss: 3.136481 | lrm: 0.99 | dt: 179ms | tok/sec: 1,468,066 | mfu: 40.1% | epoch: 1 | remaining: 209s    
step 00515 (30.5%) | loss: 3.139334 | lrm: 0.99 | dt: 180ms | tok/sec: 1,457,640 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00516 (30.5%) | loss: 3.139073 | lrm: 0.99 | dt: 180ms | tok/sec: 1,459,283 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00517 (30.6%) | loss: 3.134473 | lrm: 0.99 | dt: 181ms | tok/sec: 1,448,830 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00518 (30.6%) | loss: 3.136926 | lrm: 0.99 | dt: 178ms | tok/sec: 1,470,241 | mfu: 40.2% | epoch: 1 | remaining: 208s    
step 00519 (30.7%) | loss: 3.138109 | lrm: 0.99 | dt: 178ms | tok/sec: 1,468,859 | mfu: 40.2% | epoch: 1 | remaining: 208s    
step 00520 (30.8%) | loss: 3.139160 | lrm: 0.99 | dt: 185ms | tok/sec: 1,420,021 | mfu: 38.8% | epoch: 1 | remaining: 208s    
step 00521 (30.8%) | loss: 3.138871 | lrm: 0.99 | dt: 176ms | tok/sec: 1,487,221 | mfu: 40.7% | epoch: 1 | remaining: 207s    
step 00522 (30.9%) | loss: 3.138405 | lrm: 0.99 | dt: 178ms | tok/sec: 1,474,364 | mfu: 40.3% | epoch: 1 | remaining: 207s    
step 00523 (30.9%) | loss: 3.137001 | lrm: 0.99 | dt: 179ms | tok/sec: 1,463,782 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00524 (31.0%) | loss: 3.139575 | lrm: 0.99 | dt: 177ms | tok/sec: 1,481,254 | mfu: 40.5% | epoch: 1 | remaining: 207s    
step 00525 (31.1%) | loss: 3.140307 | lrm: 0.98 | dt: 180ms | tok/sec: 1,458,350 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00526 (31.1%) | loss: 3.136990 | lrm: 0.98 | dt: 183ms | tok/sec: 1,430,826 | mfu: 39.1% | epoch: 1 | remaining: 206s    
step 00527 (31.2%) | loss: 3.137169 | lrm: 0.98 | dt: 176ms | tok/sec: 1,491,514 | mfu: 40.8% | epoch: 1 | remaining: 206s    
step 00528 (31.2%) | loss: 3.134372 | lrm: 0.98 | dt: 180ms | tok/sec: 1,459,411 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00529 (31.3%) | loss: 3.135720 | lrm: 0.98 | dt: 178ms | tok/sec: 1,474,048 | mfu: 40.3% | epoch: 1 | remaining: 206s    
step 00530 (31.4%) | loss: 3.134129 | lrm: 0.98 | dt: 184ms | tok/sec: 1,422,507 | mfu: 38.9% | epoch: 1 | remaining: 206s    
step 00531 (31.4%) | loss: 3.134028 | lrm: 0.98 | dt: 176ms | tok/sec: 1,487,358 | mfu: 40.7% | epoch: 1 | remaining: 206s    
step 00532 (31.5%) | loss: 3.134171 | lrm: 0.98 | dt: 179ms | tok/sec: 1,468,359 | mfu: 40.1% | epoch: 1 | remaining: 205s    
step 00533 (31.5%) | loss: 3.130610 | lrm: 0.98 | dt: 179ms | tok/sec: 1,463,192 | mfu: 40.0% | epoch: 1 | remaining: 205s    
step 00534 (31.6%) | loss: 3.128406 | lrm: 0.98 | dt: 179ms | tok/sec: 1,463,025 | mfu: 40.0% | epoch: 1 | remaining: 205s    
step 00535 (31.7%) | loss: 3.126302 | lrm: 0.98 | dt: 179ms | tok/sec: 1,468,284 | mfu: 40.1% | epoch: 1 | remaining: 205s    
step 00536 (31.7%) | loss: 3.121420 | lrm: 0.98 | dt: 181ms | tok/sec: 1,451,678 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00537 (31.8%) | loss: 3.122282 | lrm: 0.97 | dt: 177ms | tok/sec: 1,478,472 | mfu: 40.4% | epoch: 1 | remaining: 204s    
step 00538 (31.8%) | loss: 3.125214 | lrm: 0.97 | dt: 180ms | tok/sec: 1,457,569 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00539 (31.9%) | loss: 3.122778 | lrm: 0.97 | dt: 178ms | tok/sec: 1,472,849 | mfu: 40.3% | epoch: 1 | remaining: 204s    
step 00540 (32.0%) | loss: 3.123762 | lrm: 0.97 | dt: 184ms | tok/sec: 1,427,577 | mfu: 39.0% | epoch: 1 | remaining: 204s    
step 00541 (32.0%) | loss: 3.125461 | lrm: 0.97 | dt: 178ms | tok/sec: 1,471,786 | mfu: 40.2% | epoch: 1 | remaining: 204s    
step 00542 (32.1%) | loss: 3.122417 | lrm: 0.97 | dt: 177ms | tok/sec: 1,480,373 | mfu: 40.5% | epoch: 1 | remaining: 204s    
step 00543 (32.1%) | loss: 3.123533 | lrm: 0.97 | dt: 179ms | tok/sec: 1,465,994 | mfu: 40.1% | epoch: 1 | remaining: 203s    
step 00544 (32.2%) | loss: 3.125604 | lrm: 0.97 | dt: 176ms | tok/sec: 1,485,726 | mfu: 40.6% | epoch: 1 | remaining: 203s    
step 00545 (32.3%) | loss: 3.127843 | lrm: 0.97 | dt: 179ms | tok/sec: 1,461,366 | mfu: 40.0% | epoch: 1 | remaining: 203s    
step 00546 (32.3%) | loss: 3.127616 | lrm: 0.97 | dt: 182ms | tok/sec: 1,442,042 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00547 (32.4%) | loss: 3.124354 | lrm: 0.97 | dt: 180ms | tok/sec: 1,458,112 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00548 (32.4%) | loss: 3.123957 | lrm: 0.97 | dt: 178ms | tok/sec: 1,472,687 | mfu: 40.3% | epoch: 1 | remaining: 203s    
step 00549 (32.5%) | loss: 3.122732 | lrm: 0.96 | dt: 178ms | tok/sec: 1,469,848 | mfu: 40.2% | epoch: 1 | remaining: 202s    
step 00550 (32.6%) | loss: 3.123762 | lrm: 0.96 | dt: 185ms | tok/sec: 1,416,852 | mfu: 38.7% | epoch: 1 | remaining: 202s    
step 00551 (32.6%) | loss: 3.119975 | lrm: 0.96 | dt: 176ms | tok/sec: 1,486,513 | mfu: 40.6% | epoch: 1 | remaining: 202s    
step 00552 (32.7%) | loss: 3.119398 | lrm: 0.96 | dt: 181ms | tok/sec: 1,451,644 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00553 (32.7%) | loss: 3.125479 | lrm: 0.96 | dt: 179ms | tok/sec: 1,465,079 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00554 (32.8%) | loss: 3.123099 | lrm: 0.96 | dt: 179ms | tok/sec: 1,467,234 | mfu: 40.1% | epoch: 1 | remaining: 201s    
step 00555 (32.9%) | loss: 3.121345 | lrm: 0.96 | dt: 178ms | tok/sec: 1,471,987 | mfu: 40.2% | epoch: 1 | remaining: 201s    
step 00556 (32.9%) | loss: 3.123911 | lrm: 0.96 | dt: 181ms | tok/sec: 1,450,412 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00557 (33.0%) | loss: 3.121357 | lrm: 0.96 | dt: 177ms | tok/sec: 1,477,677 | mfu: 40.4% | epoch: 1 | remaining: 201s    
step 00558 (33.0%) | loss: 3.121871 | lrm: 0.96 | dt: 180ms | tok/sec: 1,454,215 | mfu: 39.8% | epoch: 1 | remaining: 201s    
step 00559 (33.1%) | loss: 3.123787 | lrm: 0.96 | dt: 178ms | tok/sec: 1,470,904 | mfu: 40.2% | epoch: 1 | remaining: 201s    
step 00560 (33.2%) | loss: 3.122189 | lrm: 0.95 | dt: 181ms | tok/sec: 1,447,154 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00561 (33.2%) | loss: 3.122051 | lrm: 0.95 | dt: 177ms | tok/sec: 1,482,982 | mfu: 40.5% | epoch: 1 | remaining: 200s    
step 00562 (33.3%) | loss: 3.123701 | lrm: 0.95 | dt: 178ms | tok/sec: 1,472,257 | mfu: 40.3% | epoch: 1 | remaining: 200s    
step 00563 (33.3%) | loss: 3.125027 | lrm: 0.95 | dt: 180ms | tok/sec: 1,458,981 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 00564 (33.4%) | loss: 3.128073 | lrm: 0.95 | dt: 177ms | tok/sec: 1,479,847 | mfu: 40.5% | epoch: 1 | remaining: 200s    
step 00565 (33.5%) | loss: 3.126266 | lrm: 0.95 | dt: 178ms | tok/sec: 1,474,842 | mfu: 40.3% | epoch: 1 | remaining: 199s    
step 00566 (33.5%) | loss: 3.124149 | lrm: 0.95 | dt: 179ms | tok/sec: 1,461,133 | mfu: 39.9% | epoch: 1 | remaining: 199s    
step 00567 (33.6%) | loss: 3.125031 | lrm: 0.95 | dt: 178ms | tok/sec: 1,468,969 | mfu: 40.2% | epoch: 1 | remaining: 199s    
step 00568 (33.6%) | loss: 3.125750 | lrm: 0.95 | dt: 180ms | tok/sec: 1,458,541 | mfu: 39.9% | epoch: 1 | remaining: 199s    
step 00569 (33.7%) | loss: 3.122841 | lrm: 0.95 | dt: 181ms | tok/sec: 1,445,567 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00570 (33.8%) | loss: 3.121809 | lrm: 0.95 | dt: 184ms | tok/sec: 1,424,656 | mfu: 39.0% | epoch: 1 | remaining: 199s    
step 00571 (33.8%) | loss: 3.120713 | lrm: 0.95 | dt: 176ms | tok/sec: 1,486,557 | mfu: 40.6% | epoch: 1 | remaining: 198s    
step 00572 (33.9%) | loss: 3.122363 | lrm: 0.94 | dt: 179ms | tok/sec: 1,466,948 | mfu: 40.1% | epoch: 1 | remaining: 198s    
step 00573 (33.9%) | loss: 3.121869 | lrm: 0.94 | dt: 177ms | tok/sec: 1,477,427 | mfu: 40.4% | epoch: 1 | remaining: 198s    
step 00574 (34.0%) | loss: 3.118044 | lrm: 0.94 | dt: 178ms | tok/sec: 1,471,690 | mfu: 40.2% | epoch: 1 | remaining: 198s    
step 00575 (34.0%) | loss: 3.117121 | lrm: 0.94 | dt: 179ms | tok/sec: 1,467,700 | mfu: 40.1% | epoch: 1 | remaining: 198s    
step 00576 (34.1%) | loss: 3.116263 | lrm: 0.94 | dt: 179ms | tok/sec: 1,468,590 | mfu: 40.2% | epoch: 1 | remaining: 197s    
step 00577 (34.2%) | loss: 3.120913 | lrm: 0.94 | dt: 180ms | tok/sec: 1,457,816 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 00578 (34.2%) | loss: 3.124234 | lrm: 0.94 | dt: 180ms | tok/sec: 1,454,495 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 00579 (34.3%) | loss: 3.121033 | lrm: 0.94 | dt: 180ms | tok/sec: 1,458,414 | mfu: 39.9% | epoch: 1 | remaining: 197s    
