Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 18443ms | tok/sec: 14,213 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00399 (25.4%) | loss: 3.186635 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,727 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00400 (25.5%) | loss: 3.185282 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,703 | mfu: 39.4% | epoch: 1 | remaining: 223s    
step 00401 (25.5%) | loss: 3.185343 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,807 | mfu: 40.4% | epoch: 1 | remaining: 223s    
step 00402 (25.6%) | loss: 3.187482 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,770 | mfu: 40.4% | epoch: 1 | remaining: 223s    
step 00403 (25.7%) | loss: 3.187279 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,513 | mfu: 40.2% | epoch: 1 | remaining: 223s    
step 00404 (25.7%) | loss: 3.186653 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,773 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00405 (25.8%) | loss: 3.188277 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,636 | mfu: 39.8% | epoch: 1 | remaining: 222s    
step 00406 (25.9%) | loss: 3.186544 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,494 | mfu: 39.9% | epoch: 1 | remaining: 222s    
step 00407 (25.9%) | loss: 3.185057 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,533 | mfu: 40.1% | epoch: 1 | remaining: 222s    
step 00408 (26.0%) | loss: 3.183781 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,553 | mfu: 40.1% | epoch: 1 | remaining: 222s    
step 00409 (26.0%) | loss: 3.180719 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,369 | mfu: 39.8% | epoch: 1 | remaining: 222s    
step 00410 (26.1%) | loss: 3.180147 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,443 | mfu: 39.2% | epoch: 1 | remaining: 221s    
step 00411 (26.2%) | loss: 3.171086 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,427 | mfu: 40.2% | epoch: 1 | remaining: 221s    
step 00412 (26.2%) | loss: 3.172824 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,200 | mfu: 40.6% | epoch: 1 | remaining: 221s    
step 00413 (26.3%) | loss: 3.171833 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,879 | mfu: 40.3% | epoch: 1 | remaining: 221s    
step 00414 (26.4%) | loss: 3.170750 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,686 | mfu: 40.4% | epoch: 1 | remaining: 221s    
step 00415 (26.4%) | loss: 3.169994 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,340 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00416 (26.5%) | loss: 3.169065 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,712 | mfu: 40.0% | epoch: 1 | remaining: 220s    
step 00417 (26.6%) | loss: 3.170778 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,623 | mfu: 40.4% | epoch: 1 | remaining: 220s    
step 00418 (26.6%) | loss: 3.171024 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,847 | mfu: 40.2% | epoch: 1 | remaining: 220s    
step 00419 (26.7%) | loss: 3.169438 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,671 | mfu: 39.9% | epoch: 1 | remaining: 220s    
step 00420 (26.8%) | loss: 3.170816 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,198 | mfu: 38.7% | epoch: 1 | remaining: 220s    
step 00421 (26.8%) | loss: 3.166022 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,430 | mfu: 40.6% | epoch: 1 | remaining: 219s    
step 00422 (26.9%) | loss: 3.164938 | lrm: 1.00 | dt: 193ms | tok/sec: 1,354,917 | mfu: 40.5% | epoch: 1 | remaining: 219s    
step 00423 (27.0%) | loss: 3.170165 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,453 | mfu: 40.2% | epoch: 1 | remaining: 219s    
step 00424 (27.0%) | loss: 3.172537 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,327 | mfu: 40.1% | epoch: 1 | remaining: 219s    
step 00425 (27.1%) | loss: 3.167961 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,795 | mfu: 40.0% | epoch: 1 | remaining: 219s    
step 00426 (27.2%) | loss: 3.167709 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,100 | mfu: 40.2% | epoch: 1 | remaining: 218s    
step 00427 (27.2%) | loss: 3.163645 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,098 | mfu: 40.1% | epoch: 1 | remaining: 218s    
step 00428 (27.3%) | loss: 3.159952 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,062 | mfu: 40.2% | epoch: 1 | remaining: 218s    
step 00429 (27.4%) | loss: 3.157653 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,698 | mfu: 39.7% | epoch: 1 | remaining: 218s    
step 00430 (27.4%) | loss: 3.159992 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,683 | mfu: 39.1% | epoch: 1 | remaining: 218s    
step 00431 (27.5%) | loss: 3.157759 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,342 | mfu: 40.3% | epoch: 1 | remaining: 217s    
step 00432 (27.5%) | loss: 3.153656 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,262 | mfu: 40.3% | epoch: 1 | remaining: 217s    
step 00433 (27.6%) | loss: 3.156187 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,671 | mfu: 40.5% | epoch: 1 | remaining: 217s    
step 00434 (27.7%) | loss: 3.159835 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,949 | mfu: 39.9% | epoch: 1 | remaining: 217s    
step 00435 (27.7%) | loss: 3.162488 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,515 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00436 (27.8%) | loss: 3.161337 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,742 | mfu: 40.2% | epoch: 1 | remaining: 216s    
step 00437 (27.9%) | loss: 3.160408 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,840 | mfu: 40.6% | epoch: 1 | remaining: 216s    
step 00438 (27.9%) | loss: 3.160936 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,831 | mfu: 40.1% | epoch: 1 | remaining: 216s    
step 00439 (28.0%) | loss: 3.161343 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,688 | mfu: 39.9% | epoch: 1 | remaining: 216s    
step 00440 (28.1%) | loss: 3.161511 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,108 | mfu: 38.1% | epoch: 1 | remaining: 216s    
step 00441 (28.1%) | loss: 3.164397 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,750 | mfu: 40.9% | epoch: 1 | remaining: 215s    
step 00442 (28.2%) | loss: 3.165667 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,326 | mfu: 40.4% | epoch: 1 | remaining: 215s    
step 00443 (28.3%) | loss: 3.168270 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,906 | mfu: 40.2% | epoch: 1 | remaining: 215s    
step 00444 (28.3%) | loss: 3.157625 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,585 | mfu: 40.1% | epoch: 1 | remaining: 215s    
step 00445 (28.4%) | loss: 3.155272 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,884 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00446 (28.5%) | loss: 3.153544 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,961 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00447 (28.5%) | loss: 3.156200 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,653 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00448 (28.6%) | loss: 3.155553 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,082 | mfu: 40.1% | epoch: 1 | remaining: 214s    
step 00449 (28.7%) | loss: 3.156196 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,948 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00450 (28.7%) | loss: 3.157412 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,892 | mfu: 38.7% | epoch: 1 | remaining: 214s    
step 00451 (28.8%) | loss: 3.158566 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,945 | mfu: 40.3% | epoch: 1 | remaining: 213s    
step 00452 (28.9%) | loss: 3.161972 | lrm: 1.00 | dt: 194ms | tok/sec: 1,347,906 | mfu: 40.3% | epoch: 1 | remaining: 213s    
step 00453 (28.9%) | loss: 3.164813 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,571 | mfu: 40.3% | epoch: 1 | remaining: 213s    
step 00454 (29.0%) | loss: 3.161630 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,728 | mfu: 39.3% | epoch: 1 | remaining: 213s    
step 00455 (29.1%) | loss: 3.161715 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,288 | mfu: 39.4% | epoch: 1 | remaining: 213s    
step 00456 (29.1%) | loss: 3.163787 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,711 | mfu: 40.3% | epoch: 1 | remaining: 212s    
step 00457 (29.2%) | loss: 3.162990 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,503 | mfu: 40.7% | epoch: 1 | remaining: 212s    
step 00458 (29.2%) | loss: 3.163680 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,315 | mfu: 40.0% | epoch: 1 | remaining: 212s    
step 00459 (29.3%) | loss: 3.162435 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,332 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00460 (29.4%) | loss: 3.162725 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,859 | mfu: 38.5% | epoch: 1 | remaining: 212s    
step 00461 (29.4%) | loss: 3.165294 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,724 | mfu: 40.4% | epoch: 1 | remaining: 211s    
step 00462 (29.5%) | loss: 3.166803 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,727 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00463 (29.6%) | loss: 3.167669 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,483 | mfu: 40.3% | epoch: 1 | remaining: 211s    
step 00464 (29.6%) | loss: 3.162000 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,912 | mfu: 40.4% | epoch: 1 | remaining: 211s    
step 00465 (29.7%) | loss: 3.159862 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,328 | mfu: 39.5% | epoch: 1 | remaining: 211s    
step 00466 (29.8%) | loss: 3.158389 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,515 | mfu: 40.1% | epoch: 1 | remaining: 210s    
step 00467 (29.8%) | loss: 3.155298 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,257 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00468 (29.9%) | loss: 3.159494 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,148 | mfu: 40.5% | epoch: 1 | remaining: 210s    
step 00469 (30.0%) | loss: 3.157732 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,055 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00470 (30.0%) | loss: 3.157282 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,193 | mfu: 39.2% | epoch: 1 | remaining: 210s    
step 00471 (30.1%) | loss: 3.155133 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,562 | mfu: 40.6% | epoch: 1 | remaining: 210s    
step 00472 (30.2%) | loss: 3.153191 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,256 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00473 (30.2%) | loss: 3.151079 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,765 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00474 (30.3%) | loss: 3.157012 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,520 | mfu: 39.6% | epoch: 1 | remaining: 209s    
step 00475 (30.4%) | loss: 3.152127 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,084 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00476 (30.4%) | loss: 3.153445 | lrm: 0.99 | dt: 194ms | tok/sec: 1,350,689 | mfu: 40.4% | epoch: 1 | remaining: 209s    
step 00477 (30.5%) | loss: 3.154735 | lrm: 0.99 | dt: 196ms | tok/sec: 1,335,933 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00478 (30.6%) | loss: 3.157699 | lrm: 0.99 | dt: 194ms | tok/sec: 1,352,319 | mfu: 40.4% | epoch: 1 | remaining: 208s    
step 00479 (30.6%) | loss: 3.155321 | lrm: 0.99 | dt: 197ms | tok/sec: 1,330,383 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00480 (30.7%) | loss: 3.150675 | lrm: 0.99 | dt: 201ms | tok/sec: 1,306,595 | mfu: 39.0% | epoch: 1 | remaining: 208s    
step 00481 (30.8%) | loss: 3.145769 | lrm: 0.99 | dt: 193ms | tok/sec: 1,356,500 | mfu: 40.5% | epoch: 1 | remaining: 208s    
step 00482 (30.8%) | loss: 3.137832 | lrm: 0.99 | dt: 198ms | tok/sec: 1,327,178 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00483 (30.9%) | loss: 3.138197 | lrm: 0.99 | dt: 197ms | tok/sec: 1,332,760 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00484 (30.9%) | loss: 3.135580 | lrm: 0.99 | dt: 196ms | tok/sec: 1,338,918 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00485 (31.0%) | loss: 3.137658 | lrm: 0.99 | dt: 200ms | tok/sec: 1,311,612 | mfu: 39.2% | epoch: 1 | remaining: 207s    
step 00486 (31.1%) | loss: 3.140847 | lrm: 0.99 | dt: 193ms | tok/sec: 1,355,139 | mfu: 40.5% | epoch: 1 | remaining: 207s    
step 00487 (31.1%) | loss: 3.141662 | lrm: 0.98 | dt: 195ms | tok/sec: 1,344,440 | mfu: 40.2% | epoch: 1 | remaining: 206s    
step 00488 (31.2%) | loss: 3.145340 | lrm: 0.98 | dt: 198ms | tok/sec: 1,321,585 | mfu: 39.5% | epoch: 1 | remaining: 206s    
step 00489 (31.3%) | loss: 3.145136 | lrm: 0.98 | dt: 198ms | tok/sec: 1,325,367 | mfu: 39.6% | epoch: 1 | remaining: 206s    
step 00490 (31.3%) | loss: 3.146613 | lrm: 0.98 | dt: 202ms | tok/sec: 1,295,413 | mfu: 38.7% | epoch: 1 | remaining: 206s    
step 00491 (31.4%) | loss: 3.139440 | lrm: 0.98 | dt: 192ms | tok/sec: 1,368,595 | mfu: 40.9% | epoch: 1 | remaining: 206s    
step 00492 (31.5%) | loss: 3.135850 | lrm: 0.98 | dt: 194ms | tok/sec: 1,351,046 | mfu: 40.4% | epoch: 1 | remaining: 205s    
step 00493 (31.5%) | loss: 3.132361 | lrm: 0.98 | dt: 195ms | tok/sec: 1,344,092 | mfu: 40.2% | epoch: 1 | remaining: 205s    
step 00494 (31.6%) | loss: 3.136210 | lrm: 0.98 | dt: 196ms | tok/sec: 1,336,571 | mfu: 39.9% | epoch: 1 | remaining: 205s    
step 00495 (31.7%) | loss: 3.127799 | lrm: 0.98 | dt: 199ms | tok/sec: 1,318,999 | mfu: 39.4% | epoch: 1 | remaining: 205s    
step 00496 (31.7%) | loss: 3.126460 | lrm: 0.98 | dt: 194ms | tok/sec: 1,349,236 | mfu: 40.3% | epoch: 1 | remaining: 205s    
step 00497 (31.8%) | loss: 3.128550 | lrm: 0.98 | dt: 194ms | tok/sec: 1,352,843 | mfu: 40.4% | epoch: 1 | remaining: 204s    
step 00498 (31.9%) | loss: 3.131074 | lrm: 0.97 | dt: 193ms | tok/sec: 1,354,879 | mfu: 40.5% | epoch: 1 | remaining: 204s    
step 00499 (31.9%) | loss: 3.131912 | lrm: 0.97 | dt: 197ms | tok/sec: 1,331,258 | mfu: 39.8% | epoch: 1 | remaining: 204s    
step 00500 (32.0%) | loss: 3.126036 | lrm: 0.97 | dt: 202ms | tok/sec: 1,300,480 | mfu: 38.9% | epoch: 1 | remaining: 204s    
step 00501 (32.1%) | loss: 3.126825 | lrm: 0.97 | dt: 191ms | tok/sec: 1,372,853 | mfu: 41.0% | epoch: 1 | remaining: 204s    
step 00502 (32.1%) | loss: 3.125239 | lrm: 0.97 | dt: 196ms | tok/sec: 1,340,343 | mfu: 40.1% | epoch: 1 | remaining: 203s    
step 00503 (32.2%) | loss: 3.129163 | lrm: 0.97 | dt: 195ms | tok/sec: 1,346,938 | mfu: 40.3% | epoch: 1 | remaining: 203s    
step 00504 (32.3%) | loss: 3.128628 | lrm: 0.97 | dt: 196ms | tok/sec: 1,339,691 | mfu: 40.0% | epoch: 1 | remaining: 203s    
step 00505 (32.3%) | loss: 3.131010 | lrm: 0.97 | dt: 198ms | tok/sec: 1,323,629 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00506 (32.4%) | loss: 3.129492 | lrm: 0.97 | dt: 195ms | tok/sec: 1,345,760 | mfu: 40.2% | epoch: 1 | remaining: 203s    
step 00507 (32.5%) | loss: 3.132968 | lrm: 0.97 | dt: 193ms | tok/sec: 1,360,845 | mfu: 40.7% | epoch: 1 | remaining: 202s    
step 00508 (32.5%) | loss: 3.123350 | lrm: 0.97 | dt: 195ms | tok/sec: 1,345,661 | mfu: 40.2% | epoch: 1 | remaining: 202s    
step 00509 (32.6%) | loss: 3.127915 | lrm: 0.96 | dt: 195ms | tok/sec: 1,342,782 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00510 (32.6%) | loss: 3.123991 | lrm: 0.96 | dt: 202ms | tok/sec: 1,296,552 | mfu: 38.7% | epoch: 1 | remaining: 202s    
step 00511 (32.7%) | loss: 3.125040 | lrm: 0.96 | dt: 192ms | tok/sec: 1,362,915 | mfu: 40.7% | epoch: 1 | remaining: 202s    
step 00512 (32.8%) | loss: 3.123871 | lrm: 0.96 | dt: 194ms | tok/sec: 1,349,400 | mfu: 40.3% | epoch: 1 | remaining: 201s    
step 00513 (32.8%) | loss: 3.119996 | lrm: 0.96 | dt: 196ms | tok/sec: 1,334,689 | mfu: 39.9% | epoch: 1 | remaining: 201s    
step 00514 (32.9%) | loss: 3.116313 | lrm: 0.96 | dt: 195ms | tok/sec: 1,343,660 | mfu: 40.2% | epoch: 1 | remaining: 201s    
step 00515 (33.0%) | loss: 3.118765 | lrm: 0.96 | dt: 198ms | tok/sec: 1,322,141 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00516 (33.0%) | loss: 3.118529 | lrm: 0.96 | dt: 195ms | tok/sec: 1,343,848 | mfu: 40.2% | epoch: 1 | remaining: 201s    
step 00517 (33.1%) | loss: 3.114002 | lrm: 0.96 | dt: 194ms | tok/sec: 1,353,236 | mfu: 40.4% | epoch: 1 | remaining: 200s    
step 00518 (33.2%) | loss: 3.116529 | lrm: 0.96 | dt: 196ms | tok/sec: 1,335,598 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 00519 (33.2%) | loss: 3.117581 | lrm: 0.96 | dt: 196ms | tok/sec: 1,339,358 | mfu: 40.0% | epoch: 1 | remaining: 200s    
step 00520 (33.3%) | loss: 3.118592 | lrm: 0.96 | dt: 199ms | tok/sec: 1,319,355 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 00521 (33.4%) | loss: 3.118327 | lrm: 0.95 | dt: 195ms | tok/sec: 1,344,386 | mfu: 40.2% | epoch: 1 | remaining: 200s    
step 00522 (33.4%) | loss: 3.117185 | lrm: 0.95 | dt: 242ms | tok/sec: 1,083,578 | mfu: 32.4% | epoch: 1 | remaining: 199s    
step 00523 (33.5%) | loss: 3.115512 | lrm: 0.95 | dt: 190ms | tok/sec: 1,382,058 | mfu: 41.3% | epoch: 1 | remaining: 199s    
step 00524 (33.6%) | loss: 3.117868 | lrm: 0.95 | dt: 192ms | tok/sec: 1,362,912 | mfu: 40.7% | epoch: 1 | remaining: 199s    
step 00525 (33.6%) | loss: 3.118643 | lrm: 0.95 | dt: 193ms | tok/sec: 1,357,912 | mfu: 40.6% | epoch: 1 | remaining: 199s    
step 00526 (33.7%) | loss: 3.115189 | lrm: 0.95 | dt: 195ms | tok/sec: 1,344,708 | mfu: 40.2% | epoch: 1 | remaining: 199s    
step 00527 (33.8%) | loss: 3.115077 | lrm: 0.95 | dt: 206ms | tok/sec: 1,273,682 | mfu: 38.1% | epoch: 1 | remaining: 198s    
step 00528 (33.8%) | loss: 3.112242 | lrm: 0.95 | dt: 195ms | tok/sec: 1,347,032 | mfu: 40.3% | epoch: 1 | remaining: 198s    
step 00529 (33.9%) | loss: 3.113811 | lrm: 0.95 | dt: 193ms | tok/sec: 1,361,202 | mfu: 40.7% | epoch: 1 | remaining: 198s    
step 00530 (34.0%) | loss: 3.112142 | lrm: 0.95 | dt: 197ms | tok/sec: 1,328,922 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00531 (34.0%) | loss: 3.112442 | lrm: 0.95 | dt: 192ms | tok/sec: 1,361,919 | mfu: 40.7% | epoch: 1 | remaining: 198s    
step 00532 (34.1%) | loss: 3.112946 | lrm: 0.94 | dt: 200ms | tok/sec: 1,307,833 | mfu: 39.1% | epoch: 1 | remaining: 198s    
step 00533 (34.2%) | loss: 3.109126 | lrm: 0.94 | dt: 196ms | tok/sec: 1,339,078 | mfu: 40.0% | epoch: 1 | remaining: 197s    
step 00534 (34.2%) | loss: 3.107077 | lrm: 0.94 | dt: 194ms | tok/sec: 1,353,434 | mfu: 40.4% | epoch: 1 | remaining: 197s    
step 00535 (34.3%) | loss: 3.105054 | lrm: 0.94 | dt: 195ms | tok/sec: 1,346,076 | mfu: 40.2% | epoch: 1 | remaining: 197s    
step 00536 (34.4%) | loss: 3.100285 | lrm: 0.94 | dt: 194ms | tok/sec: 1,350,756 | mfu: 40.4% | epoch: 1 | remaining: 197s    
step 00537 (34.4%) | loss: 3.100906 | lrm: 0.94 | dt: 197ms | tok/sec: 1,329,796 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 00538 (34.5%) | loss: 3.103477 | lrm: 0.94 | dt: 195ms | tok/sec: 1,346,910 | mfu: 40.3% | epoch: 1 | remaining: 196s    
step 00539 (34.6%) | loss: 3.100266 | lrm: 0.94 | dt: 195ms | tok/sec: 1,344,767 | mfu: 40.2% | epoch: 1 | remaining: 196s    
step 00540 (34.6%) | loss: 3.101585 | lrm: 0.94 | dt: 202ms | tok/sec: 1,298,613 | mfu: 38.8% | epoch: 1 | remaining: 196s    
step 00541 (34.7%) | loss: 3.103451 | lrm: 0.94 | dt: 193ms | tok/sec: 1,358,528 | mfu: 40.6% | epoch: 1 | remaining: 196s    
step 00542 (34.7%) | loss: 3.100476 | lrm: 0.94 | dt: 196ms | tok/sec: 1,336,108 | mfu: 39.9% | epoch: 1 | remaining: 196s    
step 00543 (34.8%) | loss: 3.101490 | lrm: 0.93 | dt: 196ms | tok/sec: 1,339,423 | mfu: 40.0% | epoch: 1 | remaining: 195s    
step 00544 (34.9%) | loss: 3.103517 | lrm: 0.93 | dt: 195ms | tok/sec: 1,344,766 | mfu: 40.2% | epoch: 1 | remaining: 195s    
step 00545 (34.9%) | loss: 3.105772 | lrm: 0.93 | dt: 194ms | tok/sec: 1,352,812 | mfu: 40.4% | epoch: 1 | remaining: 195s    
step 00546 (35.0%) | loss: 3.105398 | lrm: 0.93 | dt: 194ms | tok/sec: 1,354,455 | mfu: 40.5% | epoch: 1 | remaining: 195s    
step 00547 (35.1%) | loss: 3.102370 | lrm: 0.93 | dt: 198ms | tok/sec: 1,325,687 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 00548 (35.1%) | loss: 3.102470 | lrm: 0.93 | dt: 198ms | tok/sec: 1,325,060 | mfu: 39.6% | epoch: 1 | remaining: 194s    
step 00549 (35.2%) | loss: 3.101244 | lrm: 0.93 | dt: 195ms | tok/sec: 1,346,637 | mfu: 40.2% | epoch: 1 | remaining: 194s    
step 00550 (35.3%) | loss: 3.101949 | lrm: 0.93 | dt: 200ms | tok/sec: 1,311,753 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 00551 (35.3%) | loss: 3.098333 | lrm: 0.93 | dt: 192ms | tok/sec: 1,364,222 | mfu: 40.8% | epoch: 1 | remaining: 194s    
step 00552 (35.4%) | loss: 3.097562 | lrm: 0.93 | dt: 196ms | tok/sec: 1,337,240 | mfu: 40.0% | epoch: 1 | remaining: 194s    
step 00553 (35.5%) | loss: 3.103467 | lrm: 0.93 | dt: 195ms | tok/sec: 1,341,013 | mfu: 40.1% | epoch: 1 | remaining: 193s    
step 00554 (35.5%) | loss: 3.100996 | lrm: 0.92 | dt: 196ms | tok/sec: 1,337,763 | mfu: 40.0% | epoch: 1 | remaining: 193s    
step 00555 (35.6%) | loss: 3.099473 | lrm: 0.92 | dt: 196ms | tok/sec: 1,340,781 | mfu: 40.1% | epoch: 1 | remaining: 193s    
step 00556 (35.7%) | loss: 3.102083 | lrm: 0.92 | dt: 195ms | tok/sec: 1,346,409 | mfu: 40.2% | epoch: 1 | remaining: 193s    
step 00557 (35.7%) | loss: 3.099023 | lrm: 0.92 | dt: 196ms | tok/sec: 1,339,629 | mfu: 40.0% | epoch: 1 | remaining: 193s    
step 00558 (35.8%) | loss: 3.099214 | lrm: 0.92 | dt: 195ms | tok/sec: 1,343,356 | mfu: 40.1% | epoch: 1 | remaining: 192s    
step 00559 (35.9%) | loss: 3.100883 | lrm: 0.92 | dt: 195ms | tok/sec: 1,346,839 | mfu: 40.2% | epoch: 1 | remaining: 192s    
step 00560 (35.9%) | loss: 3.099218 | lrm: 0.92 | dt: 201ms | tok/sec: 1,303,642 | mfu: 39.0% | epoch: 1 | remaining: 192s    
step 00561 (36.0%) | loss: 3.098943 | lrm: 0.92 | dt: 193ms | tok/sec: 1,361,305 | mfu: 40.7% | epoch: 1 | remaining: 192s    
step 00562 (36.1%) | loss: 3.100369 | lrm: 0.92 | dt: 193ms | tok/sec: 1,357,167 | mfu: 40.6% | epoch: 1 | remaining: 192s    
step 00563 (36.1%) | loss: 3.101519 | lrm: 0.92 | dt: 194ms | tok/sec: 1,354,675 | mfu: 40.5% | epoch: 1 | remaining: 191s    
step 00564 (36.2%) | loss: 3.104831 | lrm: 0.92 | dt: 197ms | tok/sec: 1,332,702 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00565 (36.2%) | loss: 3.103434 | lrm: 0.92 | dt: 200ms | tok/sec: 1,313,349 | mfu: 39.2% | epoch: 1 | remaining: 191s    
step 00566 (36.3%) | loss: 3.101778 | lrm: 0.91 | dt: 195ms | tok/sec: 1,341,212 | mfu: 40.1% | epoch: 1 | remaining: 191s    
