Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 57277ms | tok/sec: 9,153 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 305ms | tok/sec: 1,717,611 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442316 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,948 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971721 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,398 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578772 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,738 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248855 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,892 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998092 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,693 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787088 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,606 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607000 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,549 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455159 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,921 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325387 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,634 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217084 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,788 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120720 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,682 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034864 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,434 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962733 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,471 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00150 (14.9%) | loss: 3.457285 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,582 | mfu: 39.6% | epoch: 1 | remaining: 255s    
step 00151 (15.1%) | loss: 3.454407 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,729 | mfu: 39.9% | epoch: 1 | remaining: 255s    
step 00152 (15.2%) | loss: 3.451105 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,240 | mfu: 38.6% | epoch: 1 | remaining: 254s    
step 00153 (15.3%) | loss: 3.448880 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,141 | mfu: 34.9% | epoch: 1 | remaining: 254s    
step 00154 (15.4%) | loss: 3.448035 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,207 | mfu: 40.7% | epoch: 1 | remaining: 254s    
step 00155 (15.5%) | loss: 3.442648 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,102 | mfu: 39.5% | epoch: 1 | remaining: 253s    
step 00156 (15.6%) | loss: 3.438461 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,190 | mfu: 38.3% | epoch: 1 | remaining: 253s    
step 00157 (15.7%) | loss: 3.435826 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,856 | mfu: 39.9% | epoch: 1 | remaining: 253s    
step 00158 (15.8%) | loss: 3.432115 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,491 | mfu: 40.2% | epoch: 1 | remaining: 252s    
step 00159 (15.9%) | loss: 3.426416 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,914 | mfu: 39.0% | epoch: 1 | remaining: 252s    
step 00160 (16.0%) | loss: 3.419290 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,212 | mfu: 39.1% | epoch: 1 | remaining: 252s    
step 00161 (16.1%) | loss: 3.414888 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,191 | mfu: 40.5% | epoch: 1 | remaining: 251s    
step 00162 (16.2%) | loss: 3.410975 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,354 | mfu: 39.4% | epoch: 1 | remaining: 251s    
step 00163 (16.4%) | loss: 3.406927 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,195 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00164 (16.5%) | loss: 3.405423 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,784 | mfu: 40.0% | epoch: 1 | remaining: 250s    
step 00165 (16.6%) | loss: 3.401607 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,081 | mfu: 39.1% | epoch: 1 | remaining: 250s    
step 00166 (16.7%) | loss: 3.400564 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,166 | mfu: 39.3% | epoch: 1 | remaining: 250s    
step 00167 (16.8%) | loss: 3.400522 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,388 | mfu: 40.1% | epoch: 1 | remaining: 249s    
step 00168 (16.9%) | loss: 3.399847 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,497 | mfu: 39.9% | epoch: 1 | remaining: 249s    
step 00169 (17.0%) | loss: 3.403793 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,922 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00170 (17.1%) | loss: 3.405147 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,738 | mfu: 39.5% | epoch: 1 | remaining: 248s    
step 00171 (17.2%) | loss: 3.399212 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,271 | mfu: 40.0% | epoch: 1 | remaining: 248s    
step 00172 (17.3%) | loss: 3.400298 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,650 | mfu: 39.4% | epoch: 1 | remaining: 248s    
step 00173 (17.4%) | loss: 3.398418 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,139 | mfu: 39.0% | epoch: 1 | remaining: 247s    
step 00174 (17.5%) | loss: 3.393004 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,721 | mfu: 39.2% | epoch: 1 | remaining: 247s    
step 00175 (17.6%) | loss: 3.384305 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,412 | mfu: 39.7% | epoch: 1 | remaining: 247s    
step 00176 (17.7%) | loss: 3.386961 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,246 | mfu: 39.4% | epoch: 1 | remaining: 246s    
step 00177 (17.8%) | loss: 3.377100 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,328 | mfu: 39.6% | epoch: 1 | remaining: 246s    
step 00178 (18.0%) | loss: 3.373585 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,477 | mfu: 39.6% | epoch: 1 | remaining: 246s    
step 00179 (18.1%) | loss: 3.370056 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,909 | mfu: 39.8% | epoch: 1 | remaining: 246s    
step 00180 (18.2%) | loss: 3.361582 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,428 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00181 (18.3%) | loss: 3.357437 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,797 | mfu: 40.1% | epoch: 1 | remaining: 245s    
step 00182 (18.4%) | loss: 3.357054 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,799 | mfu: 39.8% | epoch: 1 | remaining: 245s    
step 00183 (18.5%) | loss: 3.356135 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,775 | mfu: 39.6% | epoch: 1 | remaining: 244s    
step 00184 (18.6%) | loss: 3.349087 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,099 | mfu: 34.4% | epoch: 1 | remaining: 244s    
step 00185 (18.7%) | loss: 3.350959 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,389 | mfu: 40.4% | epoch: 1 | remaining: 244s    
step 00186 (18.8%) | loss: 3.348598 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,236 | mfu: 40.1% | epoch: 1 | remaining: 243s    
step 00187 (18.9%) | loss: 3.343712 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,957 | mfu: 38.2% | epoch: 1 | remaining: 243s    
step 00188 (19.0%) | loss: 3.338045 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,840 | mfu: 40.4% | epoch: 1 | remaining: 243s    
step 00189 (19.1%) | loss: 3.342795 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,191 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00190 (19.2%) | loss: 3.343206 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,305 | mfu: 37.9% | epoch: 1 | remaining: 242s    
step 00191 (19.4%) | loss: 3.342359 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,482 | mfu: 40.4% | epoch: 1 | remaining: 242s    
step 00192 (19.5%) | loss: 3.340511 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,801 | mfu: 40.2% | epoch: 1 | remaining: 241s    
step 00193 (19.6%) | loss: 3.339425 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,669 | mfu: 37.6% | epoch: 1 | remaining: 241s    
step 00194 (19.7%) | loss: 3.332579 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,542 | mfu: 40.0% | epoch: 1 | remaining: 241s    
step 00195 (19.8%) | loss: 3.331645 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,432 | mfu: 40.4% | epoch: 1 | remaining: 240s    
step 00196 (19.9%) | loss: 3.332080 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,368 | mfu: 38.8% | epoch: 1 | remaining: 240s    
step 00197 (20.0%) | loss: 3.330273 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,352 | mfu: 39.6% | epoch: 1 | remaining: 240s    
step 00198 (20.1%) | loss: 3.319939 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,581 | mfu: 39.8% | epoch: 1 | remaining: 239s    
step 00199 (20.2%) | loss: 3.316809 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,009 | mfu: 38.6% | epoch: 1 | remaining: 239s    
step 00200 (20.3%) | loss: 3.314795 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,452 | mfu: 38.8% | epoch: 1 | remaining: 239s    
step 00201 (20.4%) | loss: 3.313312 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,089 | mfu: 40.6% | epoch: 1 | remaining: 238s    
step 00202 (20.5%) | loss: 3.313813 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,803 | mfu: 38.6% | epoch: 1 | remaining: 238s    
step 00203 (20.6%) | loss: 3.311750 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,323 | mfu: 38.2% | epoch: 1 | remaining: 238s    
step 00204 (20.8%) | loss: 3.308465 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,000 | mfu: 38.7% | epoch: 1 | remaining: 237s    
step 00205 (20.9%) | loss: 3.298838 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,247 | mfu: 38.1% | epoch: 1 | remaining: 237s    
step 00206 (21.0%) | loss: 3.296301 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,113 | mfu: 39.3% | epoch: 1 | remaining: 237s    
step 00207 (21.1%) | loss: 3.293913 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,041 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00208 (21.2%) | loss: 3.293560 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,947 | mfu: 39.3% | epoch: 1 | remaining: 236s    
step 00209 (21.3%) | loss: 3.291070 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,240 | mfu: 39.1% | epoch: 1 | remaining: 236s    
step 00210 (21.4%) | loss: 3.286019 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,077 | mfu: 38.4% | epoch: 1 | remaining: 235s    
step 00211 (21.5%) | loss: 3.291120 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,980 | mfu: 38.2% | epoch: 1 | remaining: 235s    
step 00212 (21.6%) | loss: 3.285746 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,904 | mfu: 39.7% | epoch: 1 | remaining: 235s    
step 00213 (21.7%) | loss: 3.280603 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,290 | mfu: 39.6% | epoch: 1 | remaining: 235s    
step 00214 (21.8%) | loss: 3.277587 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,012 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00215 (21.9%) | loss: 3.275986 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,000 | mfu: 39.3% | epoch: 1 | remaining: 234s    
step 00216 (22.0%) | loss: 3.277192 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,060 | mfu: 39.8% | epoch: 1 | remaining: 234s    
step 00217 (22.2%) | loss: 3.278985 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,043 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00218 (22.3%) | loss: 3.278374 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,834 | mfu: 39.7% | epoch: 1 | remaining: 233s    
step 00219 (22.4%) | loss: 3.279291 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,568 | mfu: 38.3% | epoch: 1 | remaining: 233s    
step 00220 (22.5%) | loss: 3.282627 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,750 | mfu: 34.7% | epoch: 1 | remaining: 232s    
step 00221 (22.6%) | loss: 3.285430 | lrm: 1.00 | dt: 312ms | tok/sec: 1,681,644 | mfu: 40.6% | epoch: 1 | remaining: 232s    
step 00222 (22.7%) | loss: 3.281248 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,509 | mfu: 40.0% | epoch: 1 | remaining: 232s    
step 00223 (22.8%) | loss: 3.281964 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,848 | mfu: 38.2% | epoch: 1 | remaining: 231s    
step 00224 (22.9%) | loss: 3.280210 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,094 | mfu: 40.6% | epoch: 1 | remaining: 231s    
step 00225 (23.0%) | loss: 3.279432 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,384 | mfu: 38.3% | epoch: 1 | remaining: 231s    
step 00226 (23.1%) | loss: 3.281885 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,876 | mfu: 34.5% | epoch: 1 | remaining: 230s    
step 00227 (23.3%) | loss: 3.280598 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,211 | mfu: 40.0% | epoch: 1 | remaining: 230s    
step 00228 (23.4%) | loss: 3.278286 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,085 | mfu: 40.3% | epoch: 1 | remaining: 230s    
step 00229 (23.5%) | loss: 3.276305 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,944 | mfu: 38.2% | epoch: 1 | remaining: 229s    
step 00230 (23.6%) | loss: 3.278021 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,152 | mfu: 39.1% | epoch: 1 | remaining: 229s    
step 00231 (23.7%) | loss: 3.278468 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,509 | mfu: 36.8% | epoch: 1 | remaining: 229s    
step 00232 (23.8%) | loss: 3.275148 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,495 | mfu: 39.1% | epoch: 1 | remaining: 228s    
step 00233 (23.9%) | loss: 3.270710 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,780 | mfu: 39.6% | epoch: 1 | remaining: 228s    
step 00234 (24.0%) | loss: 3.268674 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,872 | mfu: 39.8% | epoch: 1 | remaining: 228s    
step 00235 (24.1%) | loss: 3.266249 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,158 | mfu: 39.9% | epoch: 1 | remaining: 227s    
step 00236 (24.2%) | loss: 3.263066 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,946 | mfu: 36.7% | epoch: 1 | remaining: 227s    
step 00237 (24.3%) | loss: 3.256628 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,612 | mfu: 40.4% | epoch: 1 | remaining: 227s    
step 00238 (24.4%) | loss: 3.257553 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,691 | mfu: 40.1% | epoch: 1 | remaining: 226s    
step 00239 (24.5%) | loss: 3.255454 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,456 | mfu: 37.4% | epoch: 1 | remaining: 226s    
step 00240 (24.7%) | loss: 3.251045 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,116 | mfu: 36.1% | epoch: 1 | remaining: 226s    
step 00241 (24.8%) | loss: 3.250564 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,940 | mfu: 40.6% | epoch: 1 | remaining: 225s    
step 00242 (24.9%) | loss: 3.251107 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,577 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00243 (25.0%) | loss: 3.251116 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,329 | mfu: 39.2% | epoch: 1 | remaining: 225s    
step 00244 (25.1%) | loss: 3.250580 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,316 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00245 (25.2%) | loss: 3.243108 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,887 | mfu: 40.1% | epoch: 1 | remaining: 224s    
step 00246 (25.3%) | loss: 3.238700 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,916 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00247 (25.4%) | loss: 3.230944 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,238 | mfu: 39.7% | epoch: 1 | remaining: 223s    
step 00248 (25.5%) | loss: 3.233686 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,461 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00249 (25.6%) | loss: 3.234688 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,371 | mfu: 39.5% | epoch: 1 | remaining: 223s    
step 00250 (25.7%) | loss: 3.235349 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,907 | mfu: 39.2% | epoch: 1 | remaining: 222s    
step 00251 (25.8%) | loss: 3.239747 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,996 | mfu: 40.1% | epoch: 1 | remaining: 222s    
step 00252 (26.0%) | loss: 3.242456 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,701 | mfu: 39.5% | epoch: 1 | remaining: 222s    
step 00253 (26.1%) | loss: 3.245344 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,758 | mfu: 39.2% | epoch: 1 | remaining: 222s    
step 00254 (26.2%) | loss: 3.248277 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,975 | mfu: 40.1% | epoch: 1 | remaining: 221s    
step 00255 (26.3%) | loss: 3.247494 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,252 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00256 (26.4%) | loss: 3.242678 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,395 | mfu: 39.4% | epoch: 1 | remaining: 221s    
step 00257 (26.5%) | loss: 3.243444 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,424 | mfu: 37.2% | epoch: 1 | remaining: 220s    
step 00258 (26.6%) | loss: 3.236789 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,687 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00259 (26.7%) | loss: 3.236698 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,846 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00260 (26.8%) | loss: 3.235286 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,987 | mfu: 39.0% | epoch: 1 | remaining: 219s    
step 00261 (26.9%) | loss: 3.232865 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,494 | mfu: 37.5% | epoch: 1 | remaining: 219s    
step 00262 (27.0%) | loss: 3.232584 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,611 | mfu: 40.2% | epoch: 1 | remaining: 219s    
step 00263 (27.1%) | loss: 3.230739 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,016 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00264 (27.2%) | loss: 3.230605 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,487 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00265 (27.4%) | loss: 3.228345 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,343 | mfu: 40.2% | epoch: 1 | remaining: 218s    
step 00266 (27.5%) | loss: 3.223029 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,292 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00267 (27.6%) | loss: 3.220559 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,993 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00268 (27.7%) | loss: 3.220890 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,759 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00269 (27.8%) | loss: 3.216631 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,297 | mfu: 39.9% | epoch: 1 | remaining: 216s    
step 00270 (27.9%) | loss: 3.217349 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,607 | mfu: 38.6% | epoch: 1 | remaining: 216s    
step 00271 (28.0%) | loss: 3.217644 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,596 | mfu: 39.2% | epoch: 1 | remaining: 216s    
step 00272 (28.1%) | loss: 3.218731 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,894 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00273 (28.2%) | loss: 3.214977 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,687 | mfu: 38.9% | epoch: 1 | remaining: 215s    
step 00274 (28.3%) | loss: 3.213046 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,582 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00275 (28.4%) | loss: 3.208199 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,847 | mfu: 37.8% | epoch: 1 | remaining: 214s    
step 00276 (28.5%) | loss: 3.213135 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,581 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00277 (28.6%) | loss: 3.210867 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,107 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00278 (28.7%) | loss: 3.207636 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,229 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00279 (28.9%) | loss: 3.208755 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,333 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00280 (29.0%) | loss: 3.207749 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,019 | mfu: 39.1% | epoch: 1 | remaining: 213s    
step 00281 (29.1%) | loss: 3.209456 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,592 | mfu: 40.2% | epoch: 1 | remaining: 212s    
step 00282 (29.2%) | loss: 3.208676 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,340 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00283 (29.3%) | loss: 3.209930 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,104 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00284 (29.4%) | loss: 3.206790 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,362 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00285 (29.5%) | loss: 3.205063 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,194 | mfu: 40.1% | epoch: 1 | remaining: 211s    
step 00286 (29.6%) | loss: 3.204813 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,254 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00287 (29.7%) | loss: 3.203799 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,278 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00288 (29.8%) | loss: 3.208229 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,780 | mfu: 39.8% | epoch: 1 | remaining: 210s    
step 00289 (29.9%) | loss: 3.205588 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,625 | mfu: 39.3% | epoch: 1 | remaining: 210s    
step 00290 (30.0%) | loss: 3.202913 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,061 | mfu: 39.2% | epoch: 1 | remaining: 210s    
step 00291 (30.1%) | loss: 3.201294 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,318 | mfu: 38.6% | epoch: 1 | remaining: 209s    
step 00292 (30.2%) | loss: 3.200051 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,043 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00293 (30.3%) | loss: 3.197103 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,151 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00294 (30.5%) | loss: 3.194908 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,932 | mfu: 39.6% | epoch: 1 | remaining: 208s    
step 00295 (30.6%) | loss: 3.198950 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,199 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00296 (30.7%) | loss: 3.200572 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,762 | mfu: 37.4% | epoch: 1 | remaining: 208s    
step 00297 (30.8%) | loss: 3.205401 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,338 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00298 (30.9%) | loss: 3.201301 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,463 | mfu: 38.4% | epoch: 1 | remaining: 207s    
step 00299 (31.0%) | loss: 3.191821 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,725 | mfu: 39.2% | epoch: 1 | remaining: 207s    
step 00300 (31.1%) | loss: 3.190667 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,200 | mfu: 39.2% | epoch: 1 | remaining: 206s    
step 00301 (31.2%) | loss: 3.191603 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,211 | mfu: 40.1% | epoch: 1 | remaining: 206s    
step 00302 (31.3%) | loss: 3.190050 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,807 | mfu: 39.7% | epoch: 1 | remaining: 206s    
